technology_1,timestep_2,scenario,parameter,value
wind,h1650,base,avaConv,0.348210296
wind,h1651,base,avaConv,0.305041334
wind,h1652,base,avaConv,0.284828818
wind,h1653,base,avaConv,0.23469439
wind,h1654,base,avaConv,0.144045582
wind,h1655,base,avaConv,0.133337863
wind,h1656,base,avaConv,0.077772628
wind,h1657,base,avaConv,0.029029525
wind,h1658,base,avaConv,0.011878873
wind,h1659,base,avaConv,0.00332232
wind,h1660,base,avaConv,0.002411052
wind,h1661,base,avaConv,0.001314106
wind,h1662,base,avaConv,0
wind,h1663,base,avaConv,0
wind,h1664,base,avaConv,0.005556964
wind,h1665,base,avaConv,0.014885626
wind,h1666,base,avaConv,0.029374683
wind,h1667,base,avaConv,0.043479578
wind,h1668,base,avaConv,0.062137029
wind,h1669,base,avaConv,0.023722513
wind,h1670,base,avaConv,0.023081226
wind,h1671,base,avaConv,0.011153686
wind,h1672,base,avaConv,0.014945962
wind,h1673,base,avaConv,0.014997322
wind,h1674,base,avaConv,0.022964479
wind,h1675,base,avaConv,0.046951325
wind,h1676,base,avaConv,0.06986705
wind,h1677,base,avaConv,0.10731256
wind,h1678,base,avaConv,0.087151146
wind,h1679,base,avaConv,0.111745346
wind,h1680,base,avaConv,0.050509523
wind,h1681,base,avaConv,0.001520529
wind,h1682,base,avaConv,0.002796518
wind,h1683,base,avaConv,0.003583424
wind,h1684,base,avaConv,0.01075308
wind,h1685,base,avaConv,0.021055629
wind,h1686,base,avaConv,0.034794009
wind,h1687,base,avaConv,0.070154961
wind,h1688,base,avaConv,0.126754475
wind,h1689,base,avaConv,0.198151238
wind,h1690,base,avaConv,0.258809354
wind,h1691,base,avaConv,0.493334006
wind,h1692,base,avaConv,0.507709973
wind,h1693,base,avaConv,0.452242405
wind,h1694,base,avaConv,0.360774782
wind,h1695,base,avaConv,0.346394469
wind,h1696,base,avaConv,0.277252745
wind,h1697,base,avaConv,0.219286396
wind,h1698,base,avaConv,0.179259006
wind,h1699,base,avaConv,0.178763958
wind,h1700,base,avaConv,0.173156468
wind,h1701,base,avaConv,0.226265693
wind,h1702,base,avaConv,0.260855856
wind,h1703,base,avaConv,0.24070467
wind,h1704,base,avaConv,0.290793434
wind,h1705,base,avaConv,0.266204596
wind,h1706,base,avaConv,0.242512556
wind,h1707,base,avaConv,0.197406148
wind,h1708,base,avaConv,0.170592142
wind,h1709,base,avaConv,0.134136169
wind,h1710,base,avaConv,0.092615583
wind,h1711,base,avaConv,0.065418017
wind,h1712,base,avaConv,0.042320937
wind,h1713,base,avaConv,0.030688858
wind,h1714,base,avaConv,0.019969318
wind,h1715,base,avaConv,0.007096494
wind,h1716,base,avaConv,0
wind,h1717,base,avaConv,0
wind,h1718,base,avaConv,0.000186542
wind,h1719,base,avaConv,0.00547541
wind,h1720,base,avaConv,0.020707603
wind,h1721,base,avaConv,0.061690491
wind,h1722,base,avaConv,0.135638616
wind,h1723,base,avaConv,0.235915647
wind,h1724,base,avaConv,0.294184667
wind,h1725,base,avaConv,0.305125964
wind,h1726,base,avaConv,0.230994718
wind,h1727,base,avaConv,0.207479718
wind,h1728,base,avaConv,0.178164924
wind,h1729,base,avaConv,0.139165464
wind,h1730,base,avaConv,0.110196293
wind,h1731,base,avaConv,0.089439254
wind,h1732,base,avaConv,0.070129716
wind,h1733,base,avaConv,0.051202296
wind,h1734,base,avaConv,0.035837208
wind,h1735,base,avaConv,0.025870067
wind,h1736,base,avaConv,0.018940538
wind,h1737,base,avaConv,0.01420443
wind,h1738,base,avaConv,0.009600556
wind,h1739,base,avaConv,0.0016573
wind,h1740,base,avaConv,0.000378416
wind,h1741,base,avaConv,0.001399437
wind,h1742,base,avaConv,0.003648308
wind,h1743,base,avaConv,0.008078954
wind,h1744,base,avaConv,0.017427595
wind,h1745,base,avaConv,0.047119415
wind,h1746,base,avaConv,0.075861743
wind,h1747,base,avaConv,0.082750768
wind,h1748,base,avaConv,0.086162812
wind,h1749,base,avaConv,0.101711048
wind,h1750,base,avaConv,0.122197437
wind,h1751,base,avaConv,0.124021805
wind,h1752,base,avaConv,0.14292513
wind,h1753,base,avaConv,0.129568631
wind,h1754,base,avaConv,0.113294052
wind,h1755,base,avaConv,0.101141771
wind,h1756,base,avaConv,0.098204163
wind,h1757,base,avaConv,0.088905057
wind,h1758,base,avaConv,0.101041024
wind,h1759,base,avaConv,0.09748869
wind,h1760,base,avaConv,0.066141298
wind,h1761,base,avaConv,0.047902934
wind,h1762,base,avaConv,0.034224315
wind,h1763,base,avaConv,0.086385046
wind,h1764,base,avaConv,0.066709032
wind,h1765,base,avaConv,0.024030247
wind,h1766,base,avaConv,0.011740872
wind,h1767,base,avaConv,0
wind,h1768,base,avaConv,0
wind,h1769,base,avaConv,0.001190329
wind,h1770,base,avaConv,0.007980844
wind,h1771,base,avaConv,0.032268927
wind,h1772,base,avaConv,0.078232058
wind,h1773,base,avaConv,0.130531099
wind,h1774,base,avaConv,0.181603808
wind,h1775,base,avaConv,0.176434731
wind,h1776,base,avaConv,0.217895971
wind,h1777,base,avaConv,0.255971507
wind,h1778,base,avaConv,0.213039607
wind,h1779,base,avaConv,0.154396572
wind,h1780,base,avaConv,0.103392297
wind,h1781,base,avaConv,0.065185721
wind,h1782,base,avaConv,0.047578547
wind,h1783,base,avaConv,0.037166856
wind,h1784,base,avaConv,0.029319988
wind,h1785,base,avaConv,0.02631242
wind,h1786,base,avaConv,0.031067396
wind,h1787,base,avaConv,0.027477194
wind,h1788,base,avaConv,0.015900951
wind,h1789,base,avaConv,0.017354054
wind,h1790,base,avaConv,0.045319479
wind,h1791,base,avaConv,0.083118191
wind,h1792,base,avaConv,0.09290999
wind,h1793,base,avaConv,0.096523068
wind,h1794,base,avaConv,0.104450999
wind,h1795,base,avaConv,0.117166782
wind,h1796,base,avaConv,0.143633704
wind,h1797,base,avaConv,0.179756569
wind,h1798,base,avaConv,0.199211715
wind,h1799,base,avaConv,0.28602108
wind,h1800,base,avaConv,0.333951763
wind,h1801,base,avaConv,0.339898914
wind,h1802,base,avaConv,0.288202953
wind,h1803,base,avaConv,0.235221122
wind,h1804,base,avaConv,0.202548739
wind,h1805,base,avaConv,0.169113131
wind,h1806,base,avaConv,0.136033923
wind,h1807,base,avaConv,0.106318601
wind,h1808,base,avaConv,0.08912859
wind,h1809,base,avaConv,0.080821451
wind,h1810,base,avaConv,0.076431605
wind,h1811,base,avaConv,0.081839861
wind,h1812,base,avaConv,0.067584633
wind,h1813,base,avaConv,0.027880526
wind,h1814,base,avaConv,0.081300683
wind,h1815,base,avaConv,0.082475518
wind,h1816,base,avaConv,0.087146459
wind,h1817,base,avaConv,0.105249021
wind,h1818,base,avaConv,0.139404121
wind,h1819,base,avaConv,0.17226649
wind,h1820,base,avaConv,0.215088988
wind,h1821,base,avaConv,0.266442175
wind,h1822,base,avaConv,0.2532114
wind,h1823,base,avaConv,0.317749356
wind,h1824,base,avaConv,0.353041833
wind,h1825,base,avaConv,0.382243126
wind,h1826,base,avaConv,0.273073169
wind,h1827,base,avaConv,0.172925366
wind,h1828,base,avaConv,0.136028443
wind,h1829,base,avaConv,0.131588636
wind,h1830,base,avaConv,0.129891538
wind,h1831,base,avaConv,0.143338995
wind,h1832,base,avaConv,0.148930693
wind,h1833,base,avaConv,0.155879904
wind,h1834,base,avaConv,0.188307769
wind,h1835,base,avaConv,0.181980542
wind,h1836,base,avaConv,0.163860765
wind,h1837,base,avaConv,0.167717948
wind,h1838,base,avaConv,0.187927196
wind,h1839,base,avaConv,0.29710584
wind,h1840,base,avaConv,0.422985839
wind,h1841,base,avaConv,0.368975379
wind,h1842,base,avaConv,0.308661754
wind,h1843,base,avaConv,0.277121538
wind,h1844,base,avaConv,0.276534336
wind,h1845,base,avaConv,0.283345277
wind,h1846,base,avaConv,0.322528278
wind,h1847,base,avaConv,0.435486432
wind,h1848,base,avaConv,0.516698712
wind,h1849,base,avaConv,0.530130882
wind,h1850,base,avaConv,0.506825636
wind,h1851,base,avaConv,0.455927877
wind,h1852,base,avaConv,0.419635176
wind,h1853,base,avaConv,0.390750783
wind,h1854,base,avaConv,0.380478928
wind,h1855,base,avaConv,0.362863004
wind,h1856,base,avaConv,0.348092421
wind,h1857,base,avaConv,0.365369153
wind,h1858,base,avaConv,0.408485038
wind,h1859,base,avaConv,0.505570701
wind,h1860,base,avaConv,0.497738241
wind,h1861,base,avaConv,0.510612124
wind,h1862,base,avaConv,0.715075239
wind,h1863,base,avaConv,0.752218693
wind,h1864,base,avaConv,0.694599467
wind,h1865,base,avaConv,0.691869382
wind,h1866,base,avaConv,0.660920443
wind,h1867,base,avaConv,0.55384659
wind,h1868,base,avaConv,0.462456317
wind,h1869,base,avaConv,0.418437105
wind,h1870,base,avaConv,0.429920738
wind,h1871,base,avaConv,0.538931673
wind,h1872,base,avaConv,0.625019462
wind,h1873,base,avaConv,0.744075382
wind,h1874,base,avaConv,0.832650702
wind,h1875,base,avaConv,0.855156962
wind,h1876,base,avaConv,0.872852638
wind,h1877,base,avaConv,0.850205967
wind,h1878,base,avaConv,0.794732258
wind,h1879,base,avaConv,0.72800417
wind,h1880,base,avaConv,0.653602003
wind,h1881,base,avaConv,0.601963742
wind,h1882,base,avaConv,0.590870578
wind,h1883,base,avaConv,0.480953074
wind,h1884,base,avaConv,0.510024592
wind,h1885,base,avaConv,0.471004311
wind,h1886,base,avaConv,0.644210814
wind,h1887,base,avaConv,0.659265125
wind,h1888,base,avaConv,0.798428452
wind,h1889,base,avaConv,0.895022138
wind,h1890,base,avaConv,0.935859148
wind,h1891,base,avaConv,0.92157786
wind,h1892,base,avaConv,0.876542661
wind,h1893,base,avaConv,0.699912877
wind,h1894,base,avaConv,0.5318038
wind,h1895,base,avaConv,0.389829341
wind,h1896,base,avaConv,0.240401486
wind,h1897,base,avaConv,0.215433915
wind,h1898,base,avaConv,0.182823741
wind,h1899,base,avaConv,0.14015872
wind,h1900,base,avaConv,0.111580856
wind,h1901,base,avaConv,0.08948572
wind,h1902,base,avaConv,0.081654381
wind,h1903,base,avaConv,0.060413394
wind,h1904,base,avaConv,0.024682364
wind,h1905,base,avaConv,0
wind,h1906,base,avaConv,0
wind,h1907,base,avaConv,0.004102397
wind,h1908,base,avaConv,0.016395905
wind,h1909,base,avaConv,0.109572002
wind,h1910,base,avaConv,0.221729484
wind,h1911,base,avaConv,0.279332367
wind,h1912,base,avaConv,0.315242873
wind,h1913,base,avaConv,0.458581113
wind,h1914,base,avaConv,0.753598389
wind,h1915,base,avaConv,0.879253326
wind,h1916,base,avaConv,0.838833899
wind,h1917,base,avaConv,0.625605898
wind,h1918,base,avaConv,0.426150788
wind,h1919,base,avaConv,0.154662046
wind,h1920,base,avaConv,0.088081242
wind,h1921,base,avaConv,0.119338269
wind,h1922,base,avaConv,0.215357542
wind,h1923,base,avaConv,0.316332369
wind,h1924,base,avaConv,0.35183675
wind,h1925,base,avaConv,0.290745217
wind,h1926,base,avaConv,0.235905547
wind,h1927,base,avaConv,0.209395458
wind,h1928,base,avaConv,0.187511133
wind,h1929,base,avaConv,0.168542797
wind,h1930,base,avaConv,0.147557282
wind,h1931,base,avaConv,0.121102284
wind,h1932,base,avaConv,0.071936761
wind,h1933,base,avaConv,0.007804871
wind,h1934,base,avaConv,0.011365506
wind,h1935,base,avaConv,0.009975408
wind,h1936,base,avaConv,0.011556971
wind,h1937,base,avaConv,0.013046325
wind,h1938,base,avaConv,0.015363474
wind,h1939,base,avaConv,0.019172819
wind,h1940,base,avaConv,0.018902154
wind,h1941,base,avaConv,0.016542108
wind,h1942,base,avaConv,0.001883721
wind,h1943,base,avaConv,0
wind,h1944,base,avaConv,0
wind,h1945,base,avaConv,0.007279374
wind,h1946,base,avaConv,0.00743547
wind,h1947,base,avaConv,0
wind,h1948,base,avaConv,0.002159596
wind,h1949,base,avaConv,0.008064605
wind,h1950,base,avaConv,0.020427929
wind,h1951,base,avaConv,0.032824234
wind,h1952,base,avaConv,0.03703753
wind,h1953,base,avaConv,0.039357076
wind,h1954,base,avaConv,0.047259673
wind,h1955,base,avaConv,0.046569319
wind,h1956,base,avaConv,0.033635778
wind,h1957,base,avaConv,0.014176729
wind,h1958,base,avaConv,0.002438285
wind,h1959,base,avaConv,0.004238157
wind,h1960,base,avaConv,0.005812464
wind,h1961,base,avaConv,0.00167496
wind,h1962,base,avaConv,5.89E-05
wind,h1963,base,avaConv,3.94E-05
wind,h1964,base,avaConv,0.001698273
wind,h1965,base,avaConv,0.008291605
wind,h1966,base,avaConv,0.028659362
wind,h1967,base,avaConv,0.079501296
wind,h1968,base,avaConv,0.139735694
wind,h1969,base,avaConv,0.160992722
wind,h1970,base,avaConv,0.160226681
wind,h1971,base,avaConv,0.177319713
wind,h1972,base,avaConv,0.196073977
wind,h1973,base,avaConv,0.211064428
wind,h1974,base,avaConv,0.197506148
wind,h1975,base,avaConv,0.169167834
wind,h1976,base,avaConv,0.144938246
wind,h1977,base,avaConv,0.14367967
wind,h1978,base,avaConv,0.124268951
wind,h1979,base,avaConv,0.102801516
wind,h1980,base,avaConv,0.094834996
wind,h1981,base,avaConv,0.045858185
wind,h1982,base,avaConv,0.032392564
wind,h1983,base,avaConv,0.052119473
wind,h1984,base,avaConv,0.068081112
wind,h1985,base,avaConv,0.069142014
wind,h1986,base,avaConv,0.056113792
wind,h1987,base,avaConv,0.039259606
wind,h1988,base,avaConv,0.026458929
wind,h1989,base,avaConv,0.022781953
wind,h1990,base,avaConv,0.042303088
wind,h1991,base,avaConv,0.070481943
wind,h1992,base,avaConv,0.176021119
wind,h1993,base,avaConv,0.308884662
wind,h1994,base,avaConv,0.40359728
wind,h1995,base,avaConv,0.501577404
wind,h1996,base,avaConv,0.537342703
wind,h1997,base,avaConv,0.499703188
wind,h1998,base,avaConv,0.493449605
wind,h1999,base,avaConv,0.488578977
wind,h2000,base,avaConv,0.434885658
wind,h2001,base,avaConv,0.363058097
wind,h2002,base,avaConv,0.296427256
wind,h2003,base,avaConv,0.228012935
wind,h2004,base,avaConv,0.146653708
wind,h2005,base,avaConv,0.042696151
wind,h2006,base,avaConv,0.01997196
wind,h2007,base,avaConv,0.008194069
wind,h2008,base,avaConv,0.002732104
wind,h2009,base,avaConv,0
wind,h2010,base,avaConv,0
wind,h2011,base,avaConv,0
wind,h2012,base,avaConv,0
wind,h2013,base,avaConv,0
wind,h2014,base,avaConv,0
wind,h2015,base,avaConv,0.004501176
wind,h2016,base,avaConv,0.006907155
wind,h2017,base,avaConv,0.011947868
wind,h2018,base,avaConv,0.041225549
wind,h2019,base,avaConv,0.065505119
wind,h2020,base,avaConv,0.04216624
wind,h2021,base,avaConv,0.010423603
wind,h2022,base,avaConv,0.004260574
wind,h2023,base,avaConv,0.004485361
wind,h2024,base,avaConv,0.016068461
wind,h2025,base,avaConv,0.054117896
wind,h2026,base,avaConv,0.098678737
wind,h2027,base,avaConv,0.196524367
wind,h2028,base,avaConv,0.173027772
wind,h2029,base,avaConv,0.103288646
wind,h2030,base,avaConv,0.136612435
wind,h2031,base,avaConv,0.104717853
wind,h2032,base,avaConv,0.086387829
wind,h2033,base,avaConv,0.088663234
wind,h2034,base,avaConv,0.126758717
wind,h2035,base,avaConv,0.192932177
wind,h2036,base,avaConv,0.219732172
wind,h2037,base,avaConv,0.221299969
wind,h2038,base,avaConv,0.221229312
wind,h2039,base,avaConv,0.214716968
wind,h2040,base,avaConv,0.206632205
wind,h2041,base,avaConv,0.186680632
wind,h2042,base,avaConv,0.148817788
wind,h2043,base,avaConv,0.110299398
wind,h2044,base,avaConv,0.082676531
wind,h2045,base,avaConv,0.057627042
wind,h2046,base,avaConv,0.039219919
wind,h2047,base,avaConv,0.030146235
wind,h2048,base,avaConv,0.021788489
wind,h2049,base,avaConv,0.01982491
wind,h2050,base,avaConv,0.022600143
wind,h2051,base,avaConv,0.016560988
wind,h2052,base,avaConv,0.007877275
wind,h2053,base,avaConv,0
wind,h2054,base,avaConv,0
wind,h2055,base,avaConv,0
wind,h2056,base,avaConv,0
wind,h2057,base,avaConv,0.00644031
wind,h2058,base,avaConv,0.017798393
wind,h2059,base,avaConv,0.02857231
wind,h2060,base,avaConv,0.038204316
wind,h2061,base,avaConv,0.04772329
wind,h2062,base,avaConv,0.060913907
wind,h2063,base,avaConv,0.101151283
wind,h2064,base,avaConv,0.128917224
wind,h2065,base,avaConv,0.131249688
wind,h2066,base,avaConv,0.108955112
wind,h2067,base,avaConv,0.090669838
wind,h2068,base,avaConv,0.071168162
wind,h2069,base,avaConv,0.061018728
wind,h2070,base,avaConv,0.04981605
wind,h2071,base,avaConv,0.029585126
wind,h2072,base,avaConv,0.013967429
wind,h2073,base,avaConv,0.010183393
wind,h2074,base,avaConv,0.006237439
wind,h2075,base,avaConv,0.006181067
wind,h2076,base,avaConv,0.006165192
wind,h2077,base,avaConv,0
wind,h2078,base,avaConv,0
wind,h2079,base,avaConv,0
wind,h2080,base,avaConv,0
wind,h2081,base,avaConv,0
wind,h2082,base,avaConv,0
wind,h2083,base,avaConv,0
wind,h2084,base,avaConv,0
wind,h2085,base,avaConv,0
wind,h2086,base,avaConv,0
wind,h2087,base,avaConv,0.0117776
wind,h2088,base,avaConv,0.042556759
wind,h2089,base,avaConv,0.092787653
wind,h2090,base,avaConv,0.156405436
wind,h2091,base,avaConv,0.201169801
wind,h2092,base,avaConv,0.213550679
wind,h2093,base,avaConv,0.223747797
wind,h2094,base,avaConv,0.198512698
wind,h2095,base,avaConv,0.174394925
wind,h2096,base,avaConv,0.156556761
wind,h2097,base,avaConv,0.142339312
wind,h2098,base,avaConv,0.129343694
wind,h2099,base,avaConv,0.171544487
wind,h2100,base,avaConv,0.169490837
wind,h2101,base,avaConv,0.08822303
wind,h2102,base,avaConv,0.061678439
wind,h2103,base,avaConv,0.053353778
wind,h2104,base,avaConv,0.038329819
wind,h2105,base,avaConv,0.024096062
wind,h2106,base,avaConv,0.018090368
wind,h2107,base,avaConv,0.020293876
wind,h2108,base,avaConv,0.025137656
wind,h2109,base,avaConv,0.032234721
wind,h2110,base,avaConv,0.054351841
wind,h2111,base,avaConv,0.122392178
wind,h2112,base,avaConv,0.260109271
wind,h2113,base,avaConv,0.408424154
wind,h2114,base,avaConv,0.488922015
wind,h2115,base,avaConv,0.532626651
wind,h2116,base,avaConv,0.522379429
wind,h2117,base,avaConv,0.50350411
wind,h2118,base,avaConv,0.463578431
wind,h2119,base,avaConv,0.411295985
wind,h2120,base,avaConv,0.357336753
wind,h2121,base,avaConv,0.332042993
wind,h2122,base,avaConv,0.350456947
wind,h2123,base,avaConv,0.392468391
wind,h2124,base,avaConv,0.366304508
wind,h2125,base,avaConv,0.204713815
wind,h2126,base,avaConv,0.176547466
wind,h2127,base,avaConv,0.142047034
wind,h2128,base,avaConv,0.101686438
wind,h2129,base,avaConv,0.077084476
wind,h2130,base,avaConv,0.073156252
wind,h2131,base,avaConv,0.056202056
wind,h2132,base,avaConv,0.03225838
wind,h2133,base,avaConv,0.027435937
wind,h2134,base,avaConv,0.03347555
wind,h2135,base,avaConv,0.06950543
wind,h2136,base,avaConv,0.146013226
wind,h2137,base,avaConv,0.2481682
wind,h2138,base,avaConv,0.318813064
wind,h2139,base,avaConv,0.322140312
wind,h2140,base,avaConv,0.295445522
wind,h2141,base,avaConv,0.248831243
wind,h2142,base,avaConv,0.192177618
wind,h2143,base,avaConv,0.142999422
wind,h2144,base,avaConv,0.118999022
wind,h2145,base,avaConv,0.109273256
wind,h2146,base,avaConv,0.102383003
wind,h2147,base,avaConv,0.120536685
wind,h2148,base,avaConv,0.129170336
wind,h2149,base,avaConv,0.061051489
wind,h2150,base,avaConv,0.0279181
wind,h2151,base,avaConv,0.02401589
wind,h2152,base,avaConv,0.017977565
wind,h2153,base,avaConv,0.000774868
wind,h2154,base,avaConv,0
wind,h2155,base,avaConv,0.004668939
wind,h2156,base,avaConv,0.017429817
wind,h2157,base,avaConv,0.055940657
wind,h2158,base,avaConv,0.140133968
wind,h2159,base,avaConv,0.279686324
wind,h2160,base,avaConv,0.389561977
wind,h2161,base,avaConv,0.442587211
wind,h2162,base,avaConv,0.492855762
wind,h2163,base,avaConv,0.480815625
wind,h2164,base,avaConv,0.430800718
wind,h2165,base,avaConv,0.41671285
wind,h2166,base,avaConv,0.398639415
wind,h2167,base,avaConv,0.356121217
wind,h2168,base,avaConv,0.359575237
wind,h2169,base,avaConv,0.347508844
wind,h2170,base,avaConv,0.390839686
wind,h2171,base,avaConv,0.487832259
wind,h2172,base,avaConv,0.644550231
wind,h2173,base,avaConv,0.487356988
wind,h2174,base,avaConv,0.381098643
wind,h2175,base,avaConv,0.475999586
wind,h2176,base,avaConv,0.522334628
wind,h2177,base,avaConv,0.515028057
wind,h2178,base,avaConv,0.519392169
wind,h2179,base,avaConv,0.493912337
wind,h2180,base,avaConv,0.456756514
wind,h2181,base,avaConv,0.478343269
wind,h2182,base,avaConv,0.562144281
wind,h2183,base,avaConv,0.6162584
wind,h2184,base,avaConv,0.70957456
wind,h2185,base,avaConv,0.758136829
wind,h2186,base,avaConv,0.83524132
wind,h2187,base,avaConv,0.791635782
wind,h2188,base,avaConv,0.650175882
wind,h2189,base,avaConv,0.571134892
wind,h2190,base,avaConv,0.599683776
wind,h2191,base,avaConv,0.630064036
wind,h2192,base,avaConv,0.627028942
wind,h2193,base,avaConv,0.568930831
wind,h2194,base,avaConv,0.513084044
wind,h2195,base,avaConv,0.519606489
wind,h2196,base,avaConv,0.639577082
wind,h2197,base,avaConv,0.733727658
wind,h2198,base,avaConv,0.734888166
wind,h2199,base,avaConv,0.613195747
wind,h2200,base,avaConv,0.419647454
wind,h2201,base,avaConv,0.274552731
wind,h2202,base,avaConv,0.261840791
wind,h2203,base,avaConv,0.273718421
wind,h2204,base,avaConv,0.3415269
wind,h2205,base,avaConv,0.458107774
wind,h2206,base,avaConv,0.59369596
wind,h2207,base,avaConv,0.5589572
wind,h2208,base,avaConv,0.647829894
wind,h2209,base,avaConv,0.681764654
wind,h2210,base,avaConv,0.639552304
wind,h2211,base,avaConv,0.527965618
wind,h2212,base,avaConv,0.404152938
wind,h2213,base,avaConv,0.360120031
wind,h2214,base,avaConv,0.364496197
wind,h2215,base,avaConv,0.360270038
wind,h2216,base,avaConv,0.338401356
wind,h2217,base,avaConv,0.284236077
wind,h2218,base,avaConv,0.230945182
wind,h2219,base,avaConv,0.246571409
wind,h2220,base,avaConv,0.194391828
wind,h2221,base,avaConv,0.105825337
wind,h2222,base,avaConv,0.029891598
wind,h2223,base,avaConv,0.008049199
wind,h2224,base,avaConv,0.00523149
wind,h2225,base,avaConv,0.003760838
wind,h2226,base,avaConv,0.0033012
wind,h2227,base,avaConv,0.003826113
wind,h2228,base,avaConv,0.003306843
wind,h2229,base,avaConv,0.002021737
wind,h2230,base,avaConv,0.000871586
wind,h2231,base,avaConv,0.001419991
wind,h2232,base,avaConv,3.43E-05
wind,h2233,base,avaConv,0
wind,h2234,base,avaConv,0
wind,h2235,base,avaConv,0
wind,h2236,base,avaConv,0
wind,h2237,base,avaConv,0
wind,h2238,base,avaConv,0
wind,h2239,base,avaConv,0
wind,h2240,base,avaConv,0
wind,h2241,base,avaConv,0.001664638
wind,h2242,base,avaConv,0.00027251
wind,h2243,base,avaConv,0.000683612
wind,h2244,base,avaConv,0.00010785
wind,h2245,base,avaConv,0
wind,h2246,base,avaConv,0
wind,h2247,base,avaConv,0
wind,h2248,base,avaConv,0
wind,h2249,base,avaConv,0
wind,h2250,base,avaConv,0.002681532
wind,h2251,base,avaConv,0.008187237
wind,h2252,base,avaConv,0.03457604
wind,h2253,base,avaConv,0.061598582
wind,h2254,base,avaConv,0.078745738
wind,h2255,base,avaConv,0.195776828
wind,h2256,base,avaConv,0.161631722
wind,h2257,base,avaConv,0.133200532
wind,h2258,base,avaConv,0.086779327
wind,h2259,base,avaConv,0.065388058
wind,h2260,base,avaConv,0.067089969
wind,h2261,base,avaConv,0.111070095
wind,h2262,base,avaConv,0.19778246
wind,h2263,base,avaConv,0.299997934
wind,h2264,base,avaConv,0.353867971
wind,h2265,base,avaConv,0.388056786
wind,h2266,base,avaConv,0.485780887
wind,h2267,base,avaConv,0.793489518
wind,h2268,base,avaConv,0.723091808
wind,h2269,base,avaConv,0.961074443
wind,h2270,base,avaConv,0.97991468
wind,h2271,base,avaConv,0.956325381
wind,h2272,base,avaConv,0.930684274
wind,h2273,base,avaConv,0.937518188
wind,h2274,base,avaConv,0.924472
wind,h2275,base,avaConv,0.914337434
wind,h2276,base,avaConv,0.828662885
wind,h2277,base,avaConv,0.641910298
wind,h2278,base,avaConv,0.456942532
wind,h2279,base,avaConv,0.508177816
wind,h2280,base,avaConv,0.451033821
wind,h2281,base,avaConv,0.442918901
wind,h2282,base,avaConv,0.455769839
wind,h2283,base,avaConv,0.465152894
wind,h2284,base,avaConv,0.480702932
wind,h2285,base,avaConv,0.466930604
wind,h2286,base,avaConv,0.389138258
wind,h2287,base,avaConv,0.290538435
wind,h2288,base,avaConv,0.225140973
wind,h2289,base,avaConv,0.168769198
wind,h2290,base,avaConv,0.186606987
wind,h2291,base,avaConv,0.247384224
wind,h2292,base,avaConv,0.197927826
wind,h2293,base,avaConv,0.081738659
wind,h2294,base,avaConv,0.087348264
wind,h2295,base,avaConv,0.165401625
wind,h2296,base,avaConv,0.258562269
wind,h2297,base,avaConv,0.393962664
wind,h2298,base,avaConv,0.613347896
wind,h2299,base,avaConv,0.73520285
wind,h2300,base,avaConv,0.687089937
wind,h2301,base,avaConv,0.553651136
wind,h2302,base,avaConv,0.492651677
wind,h2303,base,avaConv,0.442735056
wind,h2304,base,avaConv,0.358451874
wind,h2305,base,avaConv,0.3386181
wind,h2306,base,avaConv,0.361957281
wind,h2307,base,avaConv,0.382427432
wind,h2308,base,avaConv,0.375878358
wind,h2309,base,avaConv,0.326887644
wind,h2310,base,avaConv,0.234691318
wind,h2311,base,avaConv,0.170586908
wind,h2312,base,avaConv,0.143087042
wind,h2313,base,avaConv,0.132167478
wind,h2314,base,avaConv,0.122122882
wind,h2315,base,avaConv,0.090466337
wind,h2316,base,avaConv,0.059198601
wind,h2317,base,avaConv,0.000307734
wind,h2318,base,avaConv,0.000352308
wind,h2319,base,avaConv,0.000392724
wind,h2320,base,avaConv,0.000433693
wind,h2321,base,avaConv,0.001268089
wind,h2322,base,avaConv,0.000396396
wind,h2323,base,avaConv,0.000670222
wind,h2324,base,avaConv,0.000668219
wind,h2325,base,avaConv,0.000253562
wind,h2326,base,avaConv,0.00239841
wind,h2327,base,avaConv,0.00869269
wind,h2328,base,avaConv,0.011435602
wind,h2329,base,avaConv,0.008870056
wind,h2330,base,avaConv,0.004756948
wind,h2331,base,avaConv,0.004637428
wind,h2332,base,avaConv,0.00479213
wind,h2333,base,avaConv,0.00318876
wind,h2334,base,avaConv,0.000105308
wind,h2335,base,avaConv,0.000323061
wind,h2336,base,avaConv,0.002889171
wind,h2337,base,avaConv,0.01265634
wind,h2338,base,avaConv,0.018878212
wind,h2339,base,avaConv,0.030829343
wind,h2340,base,avaConv,0.038577622
wind,h2341,base,avaConv,0.029413119
wind,h2342,base,avaConv,0.007964948
wind,h2343,base,avaConv,0.007626136
wind,h2344,base,avaConv,0.005934396
wind,h2345,base,avaConv,0.004734001
wind,h2346,base,avaConv,0.003812965
wind,h2347,base,avaConv,0.003609198
wind,h2348,base,avaConv,0.003346916
wind,h2349,base,avaConv,0.001773371
wind,h2350,base,avaConv,0.011452454
wind,h2351,base,avaConv,0.009429397
wind,h2352,base,avaConv,0.038805338
wind,h2353,base,avaConv,0.075232718
wind,h2354,base,avaConv,0.095441519
wind,h2355,base,avaConv,0.108117332
wind,h2356,base,avaConv,0.110268673
