carrier_1,timestep_2,scenario,parameter,value
electricity,h1161,base,dem,1.599735244
electricity,h1162,base,dem,1.637369811
electricity,h1163,base,dem,1.765789475
electricity,h1164,base,dem,1.875846152
electricity,h1165,base,dem,1.966199013
electricity,h1166,base,dem,1.965809601
electricity,h1167,base,dem,1.982961851
electricity,h1168,base,dem,1.991324824
electricity,h1169,base,dem,2.00391157
electricity,h1170,base,dem,1.989869006
electricity,h1171,base,dem,1.990117324
electricity,h1172,base,dem,1.971518748
electricity,h1173,base,dem,1.975106516
electricity,h1174,base,dem,1.971992083
electricity,h1175,base,dem,1.969902418
electricity,h1176,base,dem,1.941105562
electricity,h1177,base,dem,1.906120831
electricity,h1178,base,dem,1.830309973
electricity,h1179,base,dem,1.689259877
electricity,h1180,base,dem,1.550202469
electricity,h1181,base,dem,1.490239277
electricity,h1182,base,dem,1.470322202
electricity,h1183,base,dem,1.470322202
electricity,h1184,base,dem,1.485610668
electricity,h1185,base,dem,1.562978095
electricity,h1186,base,dem,1.615058552
electricity,h1187,base,dem,1.749894346
electricity,h1188,base,dem,1.869814041
electricity,h1189,base,dem,1.957583623
electricity,h1190,base,dem,1.957194211
electricity,h1191,base,dem,1.962092172
electricity,h1192,base,dem,1.964764984
electricity,h1193,base,dem,1.964764984
electricity,h1194,base,dem,1.961682265
electricity,h1195,base,dem,1.961682265
electricity,h1196,base,dem,1.955999654
electricity,h1197,base,dem,1.967094121
electricity,h1198,base,dem,1.967094121
electricity,h1199,base,dem,1.96862588
electricity,h1200,base,dem,1.939829024
electricity,h1201,base,dem,1.906120831
electricity,h1202,base,dem,1.820548785
electricity,h1203,base,dem,1.673164864
electricity,h1204,base,dem,1.54976937
electricity,h1205,base,dem,1.490239277
electricity,h1206,base,dem,1.470755301
electricity,h1207,base,dem,1.470755301
electricity,h1208,base,dem,1.488721973
electricity,h1209,base,dem,1.57075393
electricity,h1210,base,dem,1.626259379
electricity,h1211,base,dem,1.762168051
electricity,h1212,base,dem,1.872224728
electricity,h1213,base,dem,1.959259065
electricity,h1214,base,dem,1.962092172
electricity,h1215,base,dem,1.965809601
electricity,h1216,base,dem,1.969512575
electricity,h1217,base,dem,1.969512575
electricity,h1218,base,dem,1.966759076
electricity,h1219,base,dem,1.966759076
electricity,h1220,base,dem,1.962336607
electricity,h1221,base,dem,1.9706327
electricity,h1222,base,dem,1.968769563
electricity,h1223,base,dem,1.96862588
electricity,h1224,base,dem,1.939829024
electricity,h1225,base,dem,1.906120831
electricity,h1226,base,dem,1.820548785
electricity,h1227,base,dem,1.689259877
electricity,h1228,base,dem,1.560916801
electricity,h1229,base,dem,1.502786973
electricity,h1230,base,dem,1.483302997
electricity,h1231,base,dem,1.483302997
electricity,h1232,base,dem,1.500028836
electricity,h1233,base,dem,1.575616295
electricity,h1234,base,dem,1.627696752
electricity,h1235,base,dem,1.761228716
electricity,h1236,base,dem,1.87094819
electricity,h1237,base,dem,1.958860161
electricity,h1238,base,dem,1.957194211
electricity,h1239,base,dem,1.962092172
electricity,h1240,base,dem,1.964764984
electricity,h1241,base,dem,1.964764984
electricity,h1242,base,dem,1.966759076
electricity,h1243,base,dem,1.975941217
electricity,h1244,base,dem,1.971518748
electricity,h1245,base,dem,1.993000483
electricity,h1246,base,dem,1.989301824
electricity,h1247,base,dem,1.969902418
electricity,h1248,base,dem,1.939829024
electricity,h1249,base,dem,1.906120831
electricity,h1250,base,dem,1.820548785
electricity,h1251,base,dem,1.680887303
electricity,h1252,base,dem,1.550202469
electricity,h1253,base,dem,1.489806178
electricity,h1254,base,dem,1.470322202
electricity,h1255,base,dem,1.470322202
electricity,h1256,base,dem,1.485610668
electricity,h1257,base,dem,1.562978095
electricity,h1258,base,dem,1.615058552
electricity,h1259,base,dem,1.749894346
electricity,h1260,base,dem,1.869814041
electricity,h1261,base,dem,1.958860161
electricity,h1262,base,dem,1.962092172
electricity,h1263,base,dem,2.010323168
electricity,h1264,base,dem,2.014682209
electricity,h1265,base,dem,2.023626604
electricity,h1266,base,dem,2.055976278
electricity,h1267,base,dem,2.04911939
electricity,h1268,base,dem,2.045391822
electricity,h1269,base,dem,2.053169059
electricity,h1270,base,dem,2.036494459
electricity,h1271,base,dem,1.976638275
electricity,h1272,base,dem,1.947841419
electricity,h1273,base,dem,1.915565529
electricity,h1274,base,dem,1.886893803
electricity,h1275,base,dem,1.703094574
electricity,h1276,base,dem,1.57467491
electricity,h1277,base,dem,1.468387116
electricity,h1278,base,dem,1.42147559
electricity,h1279,base,dem,1.404386768
electricity,h1280,base,dem,1.404017204
electricity,h1281,base,dem,1.42250435
electricity,h1282,base,dem,1.408686157
electricity,h1283,base,dem,1.461989109
electricity,h1284,base,dem,1.504676107
electricity,h1285,base,dem,1.635299671
electricity,h1286,base,dem,1.649219693
electricity,h1287,base,dem,1.690756578
electricity,h1288,base,dem,1.741817013
electricity,h1289,base,dem,1.753141244
electricity,h1290,base,dem,1.770749462
electricity,h1291,base,dem,1.770749462
electricity,h1292,base,dem,1.791890866
electricity,h1293,base,dem,1.811084239
electricity,h1294,base,dem,1.812642319
electricity,h1295,base,dem,1.742030381
electricity,h1296,base,dem,1.736297502
electricity,h1297,base,dem,1.747641797
electricity,h1298,base,dem,1.767782919
electricity,h1299,base,dem,1.80715107
electricity,h1300,base,dem,1.671827379
electricity,h1301,base,dem,1.564680937
electricity,h1302,base,dem,1.49037034
electricity,h1303,base,dem,1.463980611
electricity,h1304,base,dem,1.466289253
electricity,h1305,base,dem,1.478445811
electricity,h1306,base,dem,1.448000588
electricity,h1307,base,dem,1.465487776
electricity,h1308,base,dem,1.507606945
electricity,h1309,base,dem,1.635299671
electricity,h1310,base,dem,1.648410773
electricity,h1311,base,dem,1.649549777
electricity,h1312,base,dem,1.652222588
electricity,h1313,base,dem,1.649295418
electricity,h1314,base,dem,1.664930364
electricity,h1315,base,dem,1.667934122
electricity,h1316,base,dem,1.708441384
electricity,h1317,base,dem,1.741409479
electricity,h1318,base,dem,1.742030381
electricity,h1319,base,dem,1.727483523
electricity,h1320,base,dem,1.708262104
electricity,h1321,base,dem,1.713553253
electricity,h1322,base,dem,1.733992205
electricity,h1323,base,dem,1.764086741
electricity,h1324,base,dem,1.624875403
electricity,h1325,base,dem,1.538163705
electricity,h1326,base,dem,1.515679855
electricity,h1327,base,dem,1.492547272
electricity,h1328,base,dem,1.507835738
electricity,h1329,base,dem,1.570716283
electricity,h1330,base,dem,1.618169857
electricity,h1331,base,dem,1.760891513
electricity,h1332,base,dem,1.872224728
electricity,h1333,base,dem,1.958860161
electricity,h1334,base,dem,1.958470749
electricity,h1335,base,dem,1.962092172
electricity,h1336,base,dem,1.964764984
electricity,h1337,base,dem,1.964764984
electricity,h1338,base,dem,1.963041647
electricity,h1339,base,dem,1.966759076
electricity,h1340,base,dem,1.962336607
electricity,h1341,base,dem,1.975106516
electricity,h1342,base,dem,1.971992083
electricity,h1343,base,dem,1.96862588
electricity,h1344,base,dem,1.939829024
electricity,h1345,base,dem,1.906120831
electricity,h1346,base,dem,1.820548785
electricity,h1347,base,dem,1.673597963
electricity,h1348,base,dem,1.550202469
electricity,h1349,base,dem,1.489806178
electricity,h1350,base,dem,1.470322202
electricity,h1351,base,dem,1.470322202
electricity,h1352,base,dem,1.485610668
electricity,h1353,base,dem,1.562978095
electricity,h1354,base,dem,1.615058552
electricity,h1355,base,dem,1.746783041
electricity,h1356,base,dem,1.861031021
electricity,h1357,base,dem,1.957583623
electricity,h1358,base,dem,1.957194211
electricity,h1359,base,dem,1.957194211
electricity,h1360,base,dem,1.96114356
electricity,h1361,base,dem,1.96114356
electricity,h1362,base,dem,1.961682265
electricity,h1363,base,dem,1.963041647
electricity,h1364,base,dem,1.959222174
electricity,h1365,base,dem,1.9706327
electricity,h1366,base,dem,1.9706327
electricity,h1367,base,dem,1.96862588
electricity,h1368,base,dem,1.939829024
electricity,h1369,base,dem,1.906120831
electricity,h1370,base,dem,1.820548785
electricity,h1371,base,dem,1.673164864
electricity,h1372,base,dem,1.550202469
electricity,h1373,base,dem,1.489806178
electricity,h1374,base,dem,1.470322202
electricity,h1375,base,dem,1.470322202
electricity,h1376,base,dem,1.485610668
electricity,h1377,base,dem,1.562978095
electricity,h1378,base,dem,1.615058552
electricity,h1379,base,dem,1.746783041
electricity,h1380,base,dem,1.864142218
electricity,h1381,base,dem,1.957583623
electricity,h1382,base,dem,1.957194211
electricity,h1383,base,dem,1.965809601
electricity,h1384,base,dem,1.968482413
electricity,h1385,base,dem,1.975067251
electricity,h1386,base,dem,1.98065925
electricity,h1387,base,dem,1.980954384
electricity,h1388,base,dem,1.971518748
electricity,h1389,base,dem,1.976136678
electricity,h1390,base,dem,1.975106516
electricity,h1391,base,dem,1.96862588
electricity,h1392,base,dem,1.939829024
electricity,h1393,base,dem,1.905602838
electricity,h1394,base,dem,1.820030791
electricity,h1395,base,dem,1.673164864
electricity,h1396,base,dem,1.54976937
electricity,h1397,base,dem,1.489806178
electricity,h1398,base,dem,1.470322202
electricity,h1399,base,dem,1.470322202
electricity,h1400,base,dem,1.485610668
electricity,h1401,base,dem,1.564062732
electricity,h1402,base,dem,1.616143189
electricity,h1403,base,dem,1.746783041
electricity,h1404,base,dem,1.861031021
electricity,h1405,base,dem,1.957583623
electricity,h1406,base,dem,1.957194211
electricity,h1407,base,dem,1.965809601
electricity,h1408,base,dem,1.982677721
electricity,h1409,base,dem,1.988933554
electricity,h1410,base,dem,1.996956952
electricity,h1411,base,dem,1.996956952
electricity,h1412,base,dem,1.993229383
electricity,h1413,base,dem,1.989701591
electricity,h1414,base,dem,1.976136678
electricity,h1415,base,dem,1.96862588
electricity,h1416,base,dem,1.939829024
electricity,h1417,base,dem,1.906120831
electricity,h1418,base,dem,1.820548785
electricity,h1419,base,dem,1.663154171
electricity,h1420,base,dem,1.539758677
electricity,h1421,base,dem,1.479795485
electricity,h1422,base,dem,1.460311509
electricity,h1423,base,dem,1.460311509
electricity,h1424,base,dem,1.483687016
electricity,h1425,base,dem,1.558048204
electricity,h1426,base,dem,1.612507958
electricity,h1427,base,dem,1.744232446
electricity,h1428,base,dem,1.858076451
electricity,h1429,base,dem,1.924778305
electricity,h1430,base,dem,1.926588801
electricity,h1431,base,dem,1.947978414
electricity,h1432,base,dem,1.958053075
electricity,h1433,base,dem,1.958643126
electricity,h1434,base,dem,1.986439376
electricity,h1435,base,dem,1.979582488
electricity,h1436,base,dem,1.98021051
electricity,h1437,base,dem,1.995515156
electricity,h1438,base,dem,1.979072477
electricity,h1439,base,dem,1.961873627
electricity,h1440,base,dem,1.934238751
electricity,h1441,base,dem,1.928430364
electricity,h1442,base,dem,1.92739826
electricity,h1443,base,dem,1.776452136
electricity,h1444,base,dem,1.652400682
electricity,h1445,base,dem,1.559453
electricity,h1446,base,dem,1.518073174
electricity,h1447,base,dem,1.443923736
electricity,h1448,base,dem,1.441810016
electricity,h1449,base,dem,1.458558292
electricity,h1450,base,dem,1.434092108
electricity,h1451,base,dem,1.459861258
electricity,h1452,base,dem,1.484456455
electricity,h1453,base,dem,1.598991154
electricity,h1454,base,dem,1.609326429
electricity,h1455,base,dem,1.612613455
electricity,h1456,base,dem,1.616622565
electricity,h1457,base,dem,1.613695395
electricity,h1458,base,dem,1.613842638
electricity,h1459,base,dem,1.613842638
electricity,h1460,base,dem,1.651958738
electricity,h1461,base,dem,1.674972447
electricity,h1462,base,dem,1.676530527
electricity,h1463,base,dem,1.685410091
electricity,h1464,base,dem,1.678740036
electricity,h1465,base,dem,1.677542998
electricity,h1466,base,dem,1.701484285
electricity,h1467,base,dem,1.687649049
electricity,h1468,base,dem,1.563173125
electricity,h1469,base,dem,1.464629344
electricity,h1470,base,dem,1.416418196
electricity,h1471,base,dem,1.397340568
electricity,h1472,base,dem,1.40738524
electricity,h1473,base,dem,1.418949806
electricity,h1474,base,dem,1.405737844
electricity,h1475,base,dem,1.456362591
electricity,h1476,base,dem,1.484057551
electricity,h1477,base,dem,1.59859225
electricity,h1478,base,dem,1.608400902
electricity,h1479,base,dem,1.60912989
electricity,h1480,base,dem,1.611802701
electricity,h1481,base,dem,1.608875531
electricity,h1482,base,dem,1.60767871
electricity,h1483,base,dem,1.60767871
electricity,h1484,base,dem,1.645099801
electricity,h1485,base,dem,1.675736709
electricity,h1486,base,dem,1.677294788
electricity,h1487,base,dem,1.685011187
electricity,h1488,base,dem,1.678341131
electricity,h1489,base,dem,1.673718778
electricity,h1490,base,dem,1.644786006
electricity,h1491,base,dem,1.66358727
electricity,h1492,base,dem,1.539758677
electricity,h1493,base,dem,1.479795485
electricity,h1494,base,dem,1.460311509
electricity,h1495,base,dem,1.460311509
electricity,h1496,base,dem,1.483687016
electricity,h1497,base,dem,1.558048204
electricity,h1498,base,dem,1.612507958
electricity,h1499,base,dem,1.744232446
electricity,h1500,base,dem,1.854965255
electricity,h1501,base,dem,1.924778305
electricity,h1502,base,dem,1.923050221
electricity,h1503,base,dem,1.923050221
electricity,h1504,base,dem,1.925723033
electricity,h1505,base,dem,1.925723033
electricity,h1506,base,dem,1.925276234
electricity,h1507,base,dem,1.925675139
electricity,h1508,base,dem,1.926899252
electricity,h1509,base,dem,1.939270472
electricity,h1510,base,dem,1.937993934
electricity,h1511,base,dem,1.945624036
electricity,h1512,base,dem,1.928369309
electricity,h1513,base,dem,1.896237533
electricity,h1514,base,dem,1.822460032
electricity,h1515,base,dem,1.663154171
electricity,h1516,base,dem,1.539758677
electricity,h1517,base,dem,1.479795485
electricity,h1518,base,dem,1.460311509
electricity,h1519,base,dem,1.460311509
electricity,h1520,base,dem,1.483687016
electricity,h1521,base,dem,1.558048204
electricity,h1522,base,dem,1.612507958
electricity,h1523,base,dem,1.744232446
electricity,h1524,base,dem,1.854965255
electricity,h1525,base,dem,1.924778305
electricity,h1526,base,dem,1.923050221
electricity,h1527,base,dem,1.927948183
electricity,h1528,base,dem,1.934056234
electricity,h1529,base,dem,1.934056234
electricity,h1530,base,dem,1.927419402
electricity,h1531,base,dem,1.927419402
electricity,h1532,base,dem,1.927352523
electricity,h1533,base,dem,1.937731162
electricity,h1534,base,dem,1.945036143
electricity,h1535,base,dem,1.945624036
electricity,h1536,base,dem,1.928369309
electricity,h1537,base,dem,1.896237533
electricity,h1538,base,dem,1.822460032
electricity,h1539,base,dem,1.663154171
electricity,h1540,base,dem,1.539758677
electricity,h1541,base,dem,1.479795485
electricity,h1542,base,dem,1.460311509
electricity,h1543,base,dem,1.460311509
electricity,h1544,base,dem,1.483687016
electricity,h1545,base,dem,1.558048204
electricity,h1546,base,dem,1.612507958
electricity,h1547,base,dem,1.744232446
electricity,h1548,base,dem,1.858076451
electricity,h1549,base,dem,1.924778305
electricity,h1550,base,dem,1.926588801
electricity,h1551,base,dem,1.956774811
electricity,h1552,base,dem,1.958643126
electricity,h1553,base,dem,1.953533738
electricity,h1554,base,dem,1.963922085
electricity,h1555,base,dem,1.963140025
electricity,h1556,base,dem,1.971636326
electricity,h1557,base,dem,1.979072477
electricity,h1558,base,dem,1.97299765
electricity,h1559,base,dem,1.945361264
electricity,h1560,base,dem,1.935411517
electricity,h1561,base,dem,1.914626625
electricity,h1562,base,dem,1.904047563
electricity,h1563,base,dem,1.725186963
electricity,h1564,base,dem,1.588623303
electricity,h1565,base,dem,1.512489589
electricity,h1566,base,dem,1.493005613
electricity,h1567,base,dem,1.472665146
electricity,h1568,base,dem,1.49811705
electricity,h1569,base,dem,1.561159509
electricity,h1570,base,dem,1.612941057
electricity,h1571,base,dem,1.761879498
electricity,h1572,base,dem,1.872312319
electricity,h1573,base,dem,1.933111506
electricity,h1574,base,dem,1.92942687
electricity,h1575,base,dem,1.980272859
electricity,h1576,base,dem,1.996019342
electricity,h1577,base,dem,1.996019342
electricity,h1578,base,dem,2.006535624
electricity,h1579,base,dem,1.999678737
electricity,h1580,base,dem,2.000306758
electricity,h1581,base,dem,2.015611189
electricity,h1582,base,dem,1.986940973
electricity,h1583,base,dem,1.94775275
electricity,h1584,base,dem,1.935411517
electricity,h1585,base,dem,1.914626625
electricity,h1586,base,dem,1.904047563
electricity,h1587,base,dem,1.725186963
electricity,h1588,base,dem,1.577200263
electricity,h1589,base,dem,1.504286695
electricity,h1590,base,dem,1.471227774
electricity,h1591,base,dem,1.463422814
electricity,h1592,base,dem,1.486798321
electricity,h1593,base,dem,1.558481304
electricity,h1594,base,dem,1.619863638
electricity,h1595,base,dem,1.76323888
electricity,h1596,base,dem,1.869780386
electricity,h1597,base,dem,1.933111506
electricity,h1598,base,dem,1.934132175
electricity,h1599,base,dem,1.996715322
electricity,h1600,base,dem,2.016115591
electricity,h1601,base,dem,2.016115591
electricity,h1602,base,dem,2.070129085
electricity,h1603,base,dem,2.082038188
electricity,h1604,base,dem,2.08266621
electricity,h1605,base,dem,2.074153512
electricity,h1606,base,dem,2.015611189
electricity,h1607,base,dem,1.961187787
electricity,h1608,base,dem,1.940149615
electricity,h1609,base,dem,1.928149901
electricity,h1610,base,dem,1.92739826
electricity,h1611,base,dem,1.726648822
electricity,h1612,base,dem,1.610563487
electricity,h1613,base,dem,1.504166527
electricity,h1614,base,dem,1.458217637
electricity,h1615,base,dem,1.428188686
electricity,h1616,base,dem,1.441810016
electricity,h1617,base,dem,1.458558292
electricity,h1618,base,dem,1.434092108
electricity,h1619,base,dem,1.460387881
electricity,h1620,base,dem,1.487515011
electricity,h1621,base,dem,1.599517778
electricity,h1622,base,dem,1.619379623
electricity,h1623,base,dem,1.668541001
electricity,h1624,base,dem,1.683183108
electricity,h1625,base,dem,1.680255938
electricity,h1626,base,dem,1.695829505
electricity,h1627,base,dem,1.697747764
electricity,h1628,base,dem,1.689718757
electricity,h1629,base,dem,1.714313631
electricity,h1630,base,dem,1.71587171
electricity,h1631,base,dem,1.691085259
electricity,h1632,base,dem,1.684415203
electricity,h1633,base,dem,1.695759497
electricity,h1634,base,dem,1.747483767
electricity,h1635,base,dem,1.811087691
electricity,h1636,base,dem,1.654054443
electricity,h1637,base,dem,1.610563487
electricity,h1638,base,dem,1.50878737
electricity,h1639,base,dem,1.453099297
electricity,h1640,base,dem,1.443923736
electricity,h1641,base,dem,1.441810016
electricity,h1642,base,dem,1.458558292
electricity,h1643,base,dem,1.434092108
electricity,h1644,base,dem,1.464979707
electricity,h1645,base,dem,1.487515011
electricity,h1646,base,dem,1.599517778
electricity,h1647,base,dem,1.616988461
electricity,h1648,base,dem,1.609656513
electricity,h1649,base,dem,1.615286267
electricity,h1650,base,dem,1.617817445
electricity,h1651,base,dem,1.613842638
electricity,h1652,base,dem,1.613842638
electricity,h1653,base,dem,1.645099801
electricity,h1654,base,dem,1.674972447
electricity,h1655,base,dem,1.676895884
electricity,h1656,base,dem,1.685011187
electricity,h1657,base,dem,1.678341131
electricity,h1658,base,dem,1.673718778
electricity,h1659,base,dem,1.644786006
electricity,h1660,base,dem,1.66358727
electricity,h1661,base,dem,1.539758677
electricity,h1662,base,dem,1.479795485
electricity,h1663,base,dem,1.460311509
electricity,h1664,base,dem,1.460311509
electricity,h1665,base,dem,1.483687016
electricity,h1666,base,dem,1.558048204
electricity,h1667,base,dem,1.612507958
electricity,h1668,base,dem,1.744665546
electricity,h1669,base,dem,1.858885911
electricity,h1670,base,dem,1.924778305
electricity,h1671,base,dem,1.934132175
electricity,h1672,base,dem,1.94202246
electricity,h1673,base,dem,1.947282435
electricity,h1674,base,dem,1.958643126
electricity,h1675,base,dem,1.949063159
electricity,h1676,base,dem,1.941616221
electricity,h1677,base,dem,1.927352523
electricity,h1678,base,dem,1.945036143
electricity,h1679,base,dem,1.939669376
electricity,h1680,base,dem,1.946900574
electricity,h1681,base,dem,1.930044751
electricity,h1682,base,dem,1.896755527
electricity,h1683,base,dem,1.822978025
electricity,h1684,base,dem,1.663154171
electricity,h1685,base,dem,1.539758677
electricity,h1686,base,dem,1.479795485
electricity,h1687,base,dem,1.460311509
electricity,h1688,base,dem,1.460311509
electricity,h1689,base,dem,1.483687016
electricity,h1690,base,dem,1.558048204
electricity,h1691,base,dem,1.620283793
electricity,h1692,base,dem,1.752008281
electricity,h1693,base,dem,1.862310795
electricity,h1694,base,dem,1.924778305
electricity,h1695,base,dem,1.924725664
electricity,h1696,base,dem,1.924725664
electricity,h1697,base,dem,1.929261612
electricity,h1698,base,dem,1.930620995
electricity,h1699,base,dem,1.928897658
electricity,h1700,base,dem,1.927538276
electricity,h1701,base,dem,1.925223809
electricity,h1702,base,dem,1.937993934
electricity,h1703,base,dem,1.944025182
electricity,h1704,base,dem,1.956724975
electricity,h1705,base,dem,1.937095158
electricity,h1706,base,dem,1.903323969
electricity,h1707,base,dem,1.822460032
electricity,h1708,base,dem,1.663154171
electricity,h1709,base,dem,1.539758677
electricity,h1710,base,dem,1.479795485
electricity,h1711,base,dem,1.457840846
electricity,h1712,base,dem,1.457211746
electricity,h1713,base,dem,1.480672579
electricity,h1714,base,dem,1.558919041
electricity,h1715,base,dem,1.613592594
electricity,h1716,base,dem,1.744232446
electricity,h1717,base,dem,1.854965255
electricity,h1718,base,dem,1.924778305
electricity,h1719,base,dem,1.926588801
electricity,h1720,base,dem,1.927948183
electricity,h1721,base,dem,1.929261612
electricity,h1722,base,dem,1.925723033
electricity,h1723,base,dem,1.923999696
electricity,h1724,base,dem,1.923999696
electricity,h1725,base,dem,1.925223809
electricity,h1726,base,dem,1.937993934
electricity,h1727,base,dem,1.951111617
electricity,h1728,base,dem,1.960214581
electricity,h1729,base,dem,1.93790246
electricity,h1730,base,dem,1.908068107
electricity,h1731,base,dem,1.822460032
electricity,h1732,base,dem,1.663154171
electricity,h1733,base,dem,1.539758677
electricity,h1734,base,dem,1.479795485
electricity,h1735,base,dem,1.460311509
electricity,h1736,base,dem,1.460311509
electricity,h1737,base,dem,1.483687016
electricity,h1738,base,dem,1.563037855
electricity,h1739,base,dem,1.612507958
electricity,h1740,base,dem,1.744232446
electricity,h1741,base,dem,1.864820075
electricity,h1742,base,dem,1.92128762
electricity,h1743,base,dem,1.923050221
electricity,h1744,base,dem,1.923050221
electricity,h1745,base,dem,1.925723033
electricity,h1746,base,dem,1.925723033
electricity,h1747,base,dem,1.923999696
electricity,h1748,base,dem,1.923999696
electricity,h1749,base,dem,1.925223809
electricity,h1750,base,dem,1.944025182
electricity,h1751,base,dem,1.958625219
electricity,h1752,base,dem,1.96047347
electricity,h1753,base,dem,1.937228917
electricity,h1754,base,dem,1.898623626
electricity,h1755,base,dem,1.833735936
electricity,h1756,base,dem,1.663154171
electricity,h1757,base,dem,1.539758677
electricity,h1758,base,dem,1.479795485
electricity,h1759,base,dem,1.460311509
electricity,h1760,base,dem,1.460311509
electricity,h1761,base,dem,1.483687016
electricity,h1762,base,dem,1.55913284
electricity,h1763,base,dem,1.612507958
electricity,h1764,base,dem,1.744232446
electricity,h1765,base,dem,1.864820075
electricity,h1766,base,dem,1.915424866
electricity,h1767,base,dem,1.923050221
electricity,h1768,base,dem,1.923050221
electricity,h1769,base,dem,1.925723033
electricity,h1770,base,dem,1.925723033
electricity,h1771,base,dem,1.923999696
electricity,h1772,base,dem,1.923999696
electricity,h1773,base,dem,1.92909765
electricity,h1774,base,dem,1.944025182
electricity,h1775,base,dem,1.962721488
electricity,h1776,base,dem,1.962236503
electricity,h1777,base,dem,1.93899195
electricity,h1778,base,dem,1.898623626
electricity,h1779,base,dem,1.808118344
electricity,h1780,base,dem,1.63477952
electricity,h1781,base,dem,1.516359869
electricity,h1782,base,dem,1.428011132
electricity,h1783,base,dem,1.401699286
electricity,h1784,base,dem,1.387607533
electricity,h1785,base,dem,1.403916237
electricity,h1786,base,dem,1.42102178
electricity,h1787,base,dem,1.403059639
electricity,h1788,base,dem,1.440041913
electricity,h1789,base,dem,1.506649919
electricity,h1790,base,dem,1.618874035
electricity,h1791,base,dem,1.608400902
electricity,h1792,base,dem,1.608730985
electricity,h1793,base,dem,1.611403797
electricity,h1794,base,dem,1.608476627
electricity,h1795,base,dem,1.606753182
electricity,h1796,base,dem,1.606753182
electricity,h1797,base,dem,1.645465158
electricity,h1798,base,dem,1.675337804
electricity,h1799,base,dem,1.737035659
electricity,h1800,base,dem,1.738798693
electricity,h1801,base,dem,1.729753547
electricity,h1802,base,dem,1.719192068
electricity,h1803,base,dem,1.696710375
electricity,h1804,base,dem,1.63477952
electricity,h1805,base,dem,1.516359869
electricity,h1806,base,dem,1.428011132
electricity,h1807,base,dem,1.403062875
electricity,h1808,base,dem,1.393887314
electricity,h1809,base,dem,1.403346897
electricity,h1810,base,dem,1.42045244
electricity,h1811,base,dem,1.403059639
electricity,h1812,base,dem,1.440041913
electricity,h1813,base,dem,1.478724656
electricity,h1814,base,dem,1.59859225
electricity,h1815,base,dem,1.608400902
electricity,h1816,base,dem,1.608730985
electricity,h1817,base,dem,1.611403797
electricity,h1818,base,dem,1.608476627
electricity,h1819,base,dem,1.606753182
electricity,h1820,base,dem,1.606753182
electricity,h1821,base,dem,1.645465158
electricity,h1822,base,dem,1.675337804
electricity,h1823,base,dem,1.735012982
electricity,h1824,base,dem,1.744111092
electricity,h1825,base,dem,1.732755687
electricity,h1826,base,dem,1.722912948
electricity,h1827,base,dem,1.674622085
electricity,h1828,base,dem,1.663154171
electricity,h1829,base,dem,1.539758677
electricity,h1830,base,dem,1.479795485
electricity,h1831,base,dem,1.460311509
electricity,h1832,base,dem,1.460311509
electricity,h1833,base,dem,1.483687016
electricity,h1834,base,dem,1.55913284
electricity,h1835,base,dem,1.612507958
electricity,h1836,base,dem,1.744232446
electricity,h1837,base,dem,1.854965255
electricity,h1838,base,dem,1.924778305
electricity,h1839,base,dem,1.927948183
electricity,h1840,base,dem,1.927948183
electricity,h1841,base,dem,1.930620995
electricity,h1842,base,dem,1.934056234
electricity,h1843,base,dem,1.932332897
electricity,h1844,base,dem,1.932332897
electricity,h1845,base,dem,1.930121771
electricity,h1846,base,dem,1.941532513
electricity,h1847,base,dem,1.937993934
electricity,h1848,base,dem,1.945624036
electricity,h1849,base,dem,1.928369309
electricity,h1850,base,dem,1.896755527
electricity,h1851,base,dem,1.822978025
electricity,h1852,base,dem,1.663154171
electricity,h1853,base,dem,1.539758677
electricity,h1854,base,dem,1.479795485
electricity,h1855,base,dem,1.460311509
electricity,h1856,base,dem,1.460311509
electricity,h1857,base,dem,1.483687016
electricity,h1858,base,dem,1.558048204
electricity,h1859,base,dem,1.612941057
electricity,h1860,base,dem,1.752008281
electricity,h1861,base,dem,1.862310795
electricity,h1862,base,dem,1.924778305
electricity,h1863,base,dem,1.927948183
electricity,h1864,base,dem,1.931383422
electricity,h1865,base,dem,1.929142739
electricity,h1866,base,dem,1.929142739
electricity,h1867,base,dem,1.927419402
electricity,h1868,base,dem,1.927124269
electricity,h1869,base,dem,1.932266018
electricity,h1870,base,dem,1.945036143
electricity,h1871,base,dem,1.941532513
electricity,h1872,base,dem,1.949162615
electricity,h1873,base,dem,1.930044751
electricity,h1874,base,dem,1.898430969
electricity,h1875,base,dem,1.83877305
electricity,h1876,base,dem,1.694333559
electricity,h1877,base,dem,1.565633971
electricity,h1878,base,dem,1.496574612
electricity,h1879,base,dem,1.477090636
electricity,h1880,base,dem,1.477090636
electricity,h1881,base,dem,1.506105281
electricity,h1882,base,dem,1.57553647
electricity,h1883,base,dem,1.626048493
electricity,h1884,base,dem,1.758340918
electricity,h1885,base,dem,1.866557866
electricity,h1886,base,dem,1.928316884
electricity,h1887,base,dem,1.926588801
electricity,h1888,base,dem,1.926588801
electricity,h1889,base,dem,1.927398476
electricity,h1890,base,dem,1.926999571
electricity,h1891,base,dem,1.925276234
electricity,h1892,base,dem,1.923999696
electricity,h1893,base,dem,1.925223809
electricity,h1894,base,dem,1.937993934
electricity,h1895,base,dem,1.937993934
