technology_1,timestep_2,scenario,parameter,value
wind,h0128,highDemLowWind,avaConv,0.11693968
wind,h0129,highDemLowWind,avaConv,0.086699506
wind,h0130,highDemLowWind,avaConv,0.081782807
wind,h0131,highDemLowWind,avaConv,0.042558043
wind,h0132,highDemLowWind,avaConv,0.028889186
wind,h0133,highDemLowWind,avaConv,0.016049334
wind,h0134,highDemLowWind,avaConv,0.053383715
wind,h0135,highDemLowWind,avaConv,0.089478903
wind,h0136,highDemLowWind,avaConv,0.093938763
wind,h0137,highDemLowWind,avaConv,0.090998569
wind,h0138,highDemLowWind,avaConv,0.085132914
wind,h0139,highDemLowWind,avaConv,0.063131377
wind,h0140,highDemLowWind,avaConv,0.036927531
wind,h0141,highDemLowWind,avaConv,0.01291953
wind,h0142,highDemLowWind,avaConv,0.000212734
wind,h0143,highDemLowWind,avaConv,0
wind,h0144,highDemLowWind,avaConv,0.000847113
wind,h0145,highDemLowWind,avaConv,0.008304154
wind,h0146,highDemLowWind,avaConv,0.034141192
wind,h0147,highDemLowWind,avaConv,0.082246094
wind,h0148,highDemLowWind,avaConv,0.125904945
wind,h0149,highDemLowWind,avaConv,0.182703953
wind,h0150,highDemLowWind,avaConv,0.212649716
wind,h0151,highDemLowWind,avaConv,0.21434714
wind,h0152,highDemLowWind,avaConv,0.221452894
wind,h0153,highDemLowWind,avaConv,0.240995361
wind,h0154,highDemLowWind,avaConv,0.244006345
wind,h0155,highDemLowWind,avaConv,0.115285146
wind,h0156,highDemLowWind,avaConv,0.060651409
wind,h0157,highDemLowWind,avaConv,0.049569215
wind,h0158,highDemLowWind,avaConv,0.062390801
wind,h0159,highDemLowWind,avaConv,0.082882319
wind,h0160,highDemLowWind,avaConv,0.059897307
wind,h0161,highDemLowWind,avaConv,0.040116843
wind,h0162,highDemLowWind,avaConv,0.029263369
wind,h0163,highDemLowWind,avaConv,0.01689737
wind,h0164,highDemLowWind,avaConv,0
wind,h0165,highDemLowWind,avaConv,0
wind,h0166,highDemLowWind,avaConv,0
wind,h0167,highDemLowWind,avaConv,0.001779402
wind,h0168,highDemLowWind,avaConv,0.004064855
wind,h0169,highDemLowWind,avaConv,0.016859074
wind,h0170,highDemLowWind,avaConv,0.051517162
wind,h0171,highDemLowWind,avaConv,0.090635283
wind,h0172,highDemLowWind,avaConv,0.098489992
wind,h0173,highDemLowWind,avaConv,0.08095364
wind,h0174,highDemLowWind,avaConv,0.069393265
wind,h0175,highDemLowWind,avaConv,0.060216963
wind,h0176,highDemLowWind,avaConv,0.062170013
wind,h0177,highDemLowWind,avaConv,0.05254737
wind,h0178,highDemLowWind,avaConv,0.039927884
wind,h0179,highDemLowWind,avaConv,0.019841525
wind,h0180,highDemLowWind,avaConv,0.006433489
wind,h0181,highDemLowWind,avaConv,0.001714577
wind,h0182,highDemLowWind,avaConv,0.00063415
wind,h0183,highDemLowWind,avaConv,0.017181615
wind,h0184,highDemLowWind,avaConv,0.022365769
wind,h0185,highDemLowWind,avaConv,0.018410921
wind,h0186,highDemLowWind,avaConv,0.019713213
wind,h0187,highDemLowWind,avaConv,0.028671685
wind,h0188,highDemLowWind,avaConv,0.035055722
wind,h0189,highDemLowWind,avaConv,0.03859501
wind,h0190,highDemLowWind,avaConv,0.042203202
wind,h0191,highDemLowWind,avaConv,0.052651435
wind,h0192,highDemLowWind,avaConv,0.076124145
wind,h0193,highDemLowWind,avaConv,0.101977038
wind,h0194,highDemLowWind,avaConv,0.089867067
wind,h0195,highDemLowWind,avaConv,0.071510665
wind,h0196,highDemLowWind,avaConv,0.074289231
wind,h0197,highDemLowWind,avaConv,0.069991902
wind,h0198,highDemLowWind,avaConv,0.068210083
wind,h0199,highDemLowWind,avaConv,0.053891939
wind,h0200,highDemLowWind,avaConv,0.051320592
wind,h0201,highDemLowWind,avaConv,0.066705544
wind,h0202,highDemLowWind,avaConv,0.07231473
wind,h0203,highDemLowWind,avaConv,0.086363311
wind,h0204,highDemLowWind,avaConv,0.058328508
wind,h0205,highDemLowWind,avaConv,0.061128777
wind,h0206,highDemLowWind,avaConv,0.053497565
wind,h0207,highDemLowWind,avaConv,0.040554859
wind,h0208,highDemLowWind,avaConv,0.029012767
wind,h0209,highDemLowWind,avaConv,0.024551512
wind,h0210,highDemLowWind,avaConv,0.027297371
wind,h0211,highDemLowWind,avaConv,0.039347111
wind,h0212,highDemLowWind,avaConv,0.063540642
wind,h0213,highDemLowWind,avaConv,0.118728363
wind,h0214,highDemLowWind,avaConv,0.200978351
wind,h0215,highDemLowWind,avaConv,0.176680764
wind,h0216,highDemLowWind,avaConv,0.282797078
wind,h0217,highDemLowWind,avaConv,0.353827494
wind,h0218,highDemLowWind,avaConv,0.38203288
wind,h0219,highDemLowWind,avaConv,0.366225593
wind,h0220,highDemLowWind,avaConv,0.314809628
wind,h0221,highDemLowWind,avaConv,0.236055941
wind,h0222,highDemLowWind,avaConv,0.175368038
wind,h0223,highDemLowWind,avaConv,0.144884669
wind,h0224,highDemLowWind,avaConv,0.11317506
wind,h0225,highDemLowWind,avaConv,0.092338784
wind,h0226,highDemLowWind,avaConv,0.092145477
wind,h0227,highDemLowWind,avaConv,0.069138642
wind,h0228,highDemLowWind,avaConv,0.031933207
wind,h0229,highDemLowWind,avaConv,0.005000952
wind,h0230,highDemLowWind,avaConv,0
wind,h0231,highDemLowWind,avaConv,0
wind,h0232,highDemLowWind,avaConv,0
wind,h0233,highDemLowWind,avaConv,0
wind,h0234,highDemLowWind,avaConv,0.000400983
wind,h0235,highDemLowWind,avaConv,0.004745415
wind,h0236,highDemLowWind,avaConv,0.017773065
wind,h0237,highDemLowWind,avaConv,0.033876577
wind,h0238,highDemLowWind,avaConv,0.057451423
wind,h0239,highDemLowWind,avaConv,0.070264566
wind,h0240,highDemLowWind,avaConv,0.151933828
wind,h0241,highDemLowWind,avaConv,0.28467337
wind,h0242,highDemLowWind,avaConv,0.382643898
wind,h0243,highDemLowWind,avaConv,0.413460899
wind,h0244,highDemLowWind,avaConv,0.389583682
wind,h0245,highDemLowWind,avaConv,0.337457542
wind,h0246,highDemLowWind,avaConv,0.257611345
wind,h0247,highDemLowWind,avaConv,0.180220637
wind,h0248,highDemLowWind,avaConv,0.136511567
wind,h0249,highDemLowWind,avaConv,0.125447793
wind,h0250,highDemLowWind,avaConv,0.125473066
wind,h0251,highDemLowWind,avaConv,0.099164707
wind,h0252,highDemLowWind,avaConv,0.036239868
wind,h0253,highDemLowWind,avaConv,0.020766953
wind,h0254,highDemLowWind,avaConv,0.008090081
wind,h0255,highDemLowWind,avaConv,0.012628821
wind,h0256,highDemLowWind,avaConv,0.016872809
wind,h0257,highDemLowWind,avaConv,0.023704318
wind,h0258,highDemLowWind,avaConv,0.039595977
wind,h0259,highDemLowWind,avaConv,0.063823846
wind,h0260,highDemLowWind,avaConv,0.082387695
wind,h0261,highDemLowWind,avaConv,0.101114248
wind,h0262,highDemLowWind,avaConv,0.123601329
wind,h0263,highDemLowWind,avaConv,0.18132725
wind,h0264,highDemLowWind,avaConv,0.294283191
wind,h0265,highDemLowWind,avaConv,0.415484776
wind,h0266,highDemLowWind,avaConv,0.441999712
wind,h0267,highDemLowWind,avaConv,0.405494657
wind,h0268,highDemLowWind,avaConv,0.298024675
wind,h0269,highDemLowWind,avaConv,0.205513867
wind,h0270,highDemLowWind,avaConv,0.167096615
wind,h0271,highDemLowWind,avaConv,0.151652579
wind,h0272,highDemLowWind,avaConv,0.167552363
wind,h0273,highDemLowWind,avaConv,0.150382043
wind,h0274,highDemLowWind,avaConv,0.123159272
wind,h0275,highDemLowWind,avaConv,0.115121694
wind,h0276,highDemLowWind,avaConv,0.06889589
wind,h0277,highDemLowWind,avaConv,0.061571797
wind,h0278,highDemLowWind,avaConv,0.052749006
wind,h0279,highDemLowWind,avaConv,0.053368616
wind,h0280,highDemLowWind,avaConv,0.038732791
wind,h0281,highDemLowWind,avaConv,0.021039683
wind,h0282,highDemLowWind,avaConv,0.021139511
wind,h0283,highDemLowWind,avaConv,0.028497359
wind,h0284,highDemLowWind,avaConv,0.039353105
wind,h0285,highDemLowWind,avaConv,0.060421441
wind,h0286,highDemLowWind,avaConv,0.096128836
wind,h0287,highDemLowWind,avaConv,0.071186399
wind,h0288,highDemLowWind,avaConv,0.095349736
wind,h0289,highDemLowWind,avaConv,0.120421288
wind,h0290,highDemLowWind,avaConv,0.156923972
wind,h0291,highDemLowWind,avaConv,0.163963529
wind,h0292,highDemLowWind,avaConv,0.138351291
wind,h0293,highDemLowWind,avaConv,0.103404381
wind,h0294,highDemLowWind,avaConv,0.071511836
wind,h0295,highDemLowWind,avaConv,0.050118582
wind,h0296,highDemLowWind,avaConv,0.042996794
wind,h0297,highDemLowWind,avaConv,0.046336109
wind,h0298,highDemLowWind,avaConv,0.044361932
wind,h0299,highDemLowWind,avaConv,0.032693396
wind,h0300,highDemLowWind,avaConv,0.002975148
wind,h0301,highDemLowWind,avaConv,0
wind,h0302,highDemLowWind,avaConv,0
wind,h0303,highDemLowWind,avaConv,0
wind,h0304,highDemLowWind,avaConv,0
wind,h0305,highDemLowWind,avaConv,0
wind,h0306,highDemLowWind,avaConv,0.016360443
wind,h0307,highDemLowWind,avaConv,0.035075304
wind,h0308,highDemLowWind,avaConv,0.048068894
wind,h0309,highDemLowWind,avaConv,0.060160827
wind,h0310,highDemLowWind,avaConv,0.073951072
wind,h0311,highDemLowWind,avaConv,0.071896821
wind,h0312,highDemLowWind,avaConv,0.116509713
wind,h0313,highDemLowWind,avaConv,0.187896797
wind,h0314,highDemLowWind,avaConv,0.268027413
wind,h0315,highDemLowWind,avaConv,0.305290282
wind,h0316,highDemLowWind,avaConv,0.27051582
wind,h0317,highDemLowWind,avaConv,0.209149323
wind,h0318,highDemLowWind,avaConv,0.165185175
wind,h0319,highDemLowWind,avaConv,0.130520968
wind,h0320,highDemLowWind,avaConv,0.107850888
wind,h0321,highDemLowWind,avaConv,0.096070822
wind,h0322,highDemLowWind,avaConv,0.099066791
wind,h0323,highDemLowWind,avaConv,0.073286366
wind,h0324,highDemLowWind,avaConv,0.056839551
wind,h0325,highDemLowWind,avaConv,0.041810943
wind,h0326,highDemLowWind,avaConv,0.0274169
wind,h0327,highDemLowWind,avaConv,0.020436089
wind,h0328,highDemLowWind,avaConv,0.019254978
wind,h0329,highDemLowWind,avaConv,0.021178012
wind,h0330,highDemLowWind,avaConv,0.025000988
wind,h0331,highDemLowWind,avaConv,0.036355009
wind,h0332,highDemLowWind,avaConv,0.057035584
wind,h0333,highDemLowWind,avaConv,0.081559081
wind,h0334,highDemLowWind,avaConv,0.108374006
wind,h0335,highDemLowWind,avaConv,0.096724272
wind,h0336,highDemLowWind,avaConv,0.150299985
wind,h0337,highDemLowWind,avaConv,0.261967937
wind,h0338,highDemLowWind,avaConv,0.359289657
wind,h0339,highDemLowWind,avaConv,0.373237178
wind,h0340,highDemLowWind,avaConv,0.30459931
wind,h0341,highDemLowWind,avaConv,0.243875691
wind,h0342,highDemLowWind,avaConv,0.221680114
wind,h0343,highDemLowWind,avaConv,0.22078962
wind,h0344,highDemLowWind,avaConv,0.197220091
wind,h0345,highDemLowWind,avaConv,0.156759136
wind,h0346,highDemLowWind,avaConv,0.112982022
wind,h0347,highDemLowWind,avaConv,0.06133189
wind,h0348,highDemLowWind,avaConv,0.076942375
wind,h0349,highDemLowWind,avaConv,0.059642289
wind,h0350,highDemLowWind,avaConv,0.044089935
wind,h0351,highDemLowWind,avaConv,0.032088442
wind,h0352,highDemLowWind,avaConv,0.025730694
wind,h0353,highDemLowWind,avaConv,0.019163573
wind,h0354,highDemLowWind,avaConv,0.017914288
wind,h0355,highDemLowWind,avaConv,0.02312949
wind,h0356,highDemLowWind,avaConv,0.032279157
wind,h0357,highDemLowWind,avaConv,0.046211165
wind,h0358,highDemLowWind,avaConv,0.069075224
wind,h0359,highDemLowWind,avaConv,0.094272302
wind,h0360,highDemLowWind,avaConv,0.198192281
wind,h0361,highDemLowWind,avaConv,0.335147658
wind,h0362,highDemLowWind,avaConv,0.44954259
wind,h0363,highDemLowWind,avaConv,0.480406279
wind,h0364,highDemLowWind,avaConv,0.420310512
wind,h0365,highDemLowWind,avaConv,0.374617108
wind,h0366,highDemLowWind,avaConv,0.320891609
wind,h0367,highDemLowWind,avaConv,0.244802972
wind,h0368,highDemLowWind,avaConv,0.155936308
wind,h0369,highDemLowWind,avaConv,0.117830528
wind,h0370,highDemLowWind,avaConv,0.106993723
wind,h0371,highDemLowWind,avaConv,0.071278066
wind,h0372,highDemLowWind,avaConv,0.058973711
wind,h0373,highDemLowWind,avaConv,0.033194335
wind,h0374,highDemLowWind,avaConv,0.014501156
wind,h0375,highDemLowWind,avaConv,0.000168882
wind,h0376,highDemLowWind,avaConv,0
wind,h0377,highDemLowWind,avaConv,0
wind,h0378,highDemLowWind,avaConv,1.18E-05
wind,h0379,highDemLowWind,avaConv,0.001496854
wind,h0380,highDemLowWind,avaConv,0.003850212
wind,h0381,highDemLowWind,avaConv,0.012615458
wind,h0382,highDemLowWind,avaConv,0.024961704
wind,h0383,highDemLowWind,avaConv,0.015889027
wind,h0384,highDemLowWind,avaConv,0.033089431
wind,h0385,highDemLowWind,avaConv,0.059840238
wind,h0386,highDemLowWind,avaConv,0.090070061
wind,h0387,highDemLowWind,avaConv,0.126720615
wind,h0388,highDemLowWind,avaConv,0.175915464
wind,h0389,highDemLowWind,avaConv,0.199374508
wind,h0390,highDemLowWind,avaConv,0.16952624
wind,h0391,highDemLowWind,avaConv,0.109914859
wind,h0392,highDemLowWind,avaConv,0.082265631
wind,h0393,highDemLowWind,avaConv,0.056822852
wind,h0394,highDemLowWind,avaConv,0.027956273
wind,h0395,highDemLowWind,avaConv,0.015144805
wind,h0396,highDemLowWind,avaConv,0.000482549
wind,h0397,highDemLowWind,avaConv,0.000479009
wind,h0398,highDemLowWind,avaConv,3.04E-05
wind,h0399,highDemLowWind,avaConv,0.000517361
wind,h0400,highDemLowWind,avaConv,0.003022963
wind,h0401,highDemLowWind,avaConv,0.007673416
wind,h0402,highDemLowWind,avaConv,0.019592843
wind,h0403,highDemLowWind,avaConv,0.051862984
wind,h0404,highDemLowWind,avaConv,0.116855053
wind,h0405,highDemLowWind,avaConv,0.189712206
wind,h0406,highDemLowWind,avaConv,0.166396598
wind,h0407,highDemLowWind,avaConv,0.106937513
wind,h0408,highDemLowWind,avaConv,0.13186739
wind,h0409,highDemLowWind,avaConv,0.1419314
wind,h0410,highDemLowWind,avaConv,0.155835185
wind,h0411,highDemLowWind,avaConv,0.151800812
wind,h0412,highDemLowWind,avaConv,0.125167453
wind,h0413,highDemLowWind,avaConv,0.090976462
wind,h0414,highDemLowWind,avaConv,0.065911841
wind,h0415,highDemLowWind,avaConv,0.043958847
wind,h0416,highDemLowWind,avaConv,0.030472974
wind,h0417,highDemLowWind,avaConv,0.021108125
wind,h0418,highDemLowWind,avaConv,0.014103326
wind,h0419,highDemLowWind,avaConv,0.01882689
wind,h0420,highDemLowWind,avaConv,0.015969585
wind,h0421,highDemLowWind,avaConv,0.005179408
wind,h0422,highDemLowWind,avaConv,0.004289911
wind,h0423,highDemLowWind,avaConv,0.002473182
wind,h0424,highDemLowWind,avaConv,0.000590389
wind,h0425,highDemLowWind,avaConv,0.003157917
wind,h0426,highDemLowWind,avaConv,0.010800696
wind,h0427,highDemLowWind,avaConv,0.027170099
wind,h0428,highDemLowWind,avaConv,0.060026052
wind,h0429,highDemLowWind,avaConv,0.118052457
wind,h0430,highDemLowWind,avaConv,0.1181922
wind,h0431,highDemLowWind,avaConv,0.04259878
wind,h0432,highDemLowWind,avaConv,0.038886852
wind,h0433,highDemLowWind,avaConv,0.053504563
wind,h0434,highDemLowWind,avaConv,0.06106079
wind,h0435,highDemLowWind,avaConv,0.071054899
wind,h0436,highDemLowWind,avaConv,0.071822738
wind,h0437,highDemLowWind,avaConv,0.060256449
wind,h0438,highDemLowWind,avaConv,0.04682205
wind,h0439,highDemLowWind,avaConv,0.045423403
wind,h0440,highDemLowWind,avaConv,0.042028302
wind,h0441,highDemLowWind,avaConv,0.039314918
wind,h0442,highDemLowWind,avaConv,0.050396635
wind,h0443,highDemLowWind,avaConv,0.10776448
wind,h0444,highDemLowWind,avaConv,0.143103484
wind,h0445,highDemLowWind,avaConv,0.162200568
wind,h0446,highDemLowWind,avaConv,0.151743998
wind,h0447,highDemLowWind,avaConv,0.182017189
wind,h0448,highDemLowWind,avaConv,0.195116558
wind,h0449,highDemLowWind,avaConv,0.27533995
wind,h0450,highDemLowWind,avaConv,0.360553761
wind,h0451,highDemLowWind,avaConv,0.49274625
wind,h0452,highDemLowWind,avaConv,0.618528217
wind,h0453,highDemLowWind,avaConv,0.644653002
wind,h0454,highDemLowWind,avaConv,0.601158002
wind,h0455,highDemLowWind,avaConv,0.440742931
wind,h0456,highDemLowWind,avaConv,0.404121707
wind,h0457,highDemLowWind,avaConv,0.375251439
wind,h0458,highDemLowWind,avaConv,0.29713587
wind,h0459,highDemLowWind,avaConv,0.222624239
wind,h0460,highDemLowWind,avaConv,0.158460569
wind,h0461,highDemLowWind,avaConv,0.108276814
wind,h0462,highDemLowWind,avaConv,0.067491698
wind,h0463,highDemLowWind,avaConv,0.044005535
wind,h0464,highDemLowWind,avaConv,0.029489567
wind,h0465,highDemLowWind,avaConv,0.029136904
wind,h0466,highDemLowWind,avaConv,0.034030492
wind,h0467,highDemLowWind,avaConv,0.073086306
wind,h0468,highDemLowWind,avaConv,0.042878484
wind,h0469,highDemLowWind,avaConv,0.070578104
wind,h0470,highDemLowWind,avaConv,0.136505591
wind,h0471,highDemLowWind,avaConv,0.128250015
wind,h0472,highDemLowWind,avaConv,0.107806645
wind,h0473,highDemLowWind,avaConv,0.117830142
wind,h0474,highDemLowWind,avaConv,0.134792108
wind,h0475,highDemLowWind,avaConv,0.147303615
wind,h0476,highDemLowWind,avaConv,0.166755854
wind,h0477,highDemLowWind,avaConv,0.197329299
wind,h0478,highDemLowWind,avaConv,0.216039932
wind,h0479,highDemLowWind,avaConv,0.203705841
wind,h0480,highDemLowWind,avaConv,0.231638659
wind,h0481,highDemLowWind,avaConv,0.260663965
wind,h0482,highDemLowWind,avaConv,0.298405018
wind,h0483,highDemLowWind,avaConv,0.296590076
wind,h0484,highDemLowWind,avaConv,0.2601637
wind,h0485,highDemLowWind,avaConv,0.202612998
wind,h0486,highDemLowWind,avaConv,0.148539801
wind,h0487,highDemLowWind,avaConv,0.114330968
wind,h0488,highDemLowWind,avaConv,0.093515741
wind,h0489,highDemLowWind,avaConv,0.074043856
wind,h0490,highDemLowWind,avaConv,0.065863652
wind,h0491,highDemLowWind,avaConv,0.043786607
wind,h0492,highDemLowWind,avaConv,0.007871967
wind,h0493,highDemLowWind,avaConv,0.024194247
wind,h0494,highDemLowWind,avaConv,0.060895682
wind,h0495,highDemLowWind,avaConv,0.071909194
wind,h0496,highDemLowWind,avaConv,0.061485278
wind,h0497,highDemLowWind,avaConv,0.056040716
wind,h0498,highDemLowWind,avaConv,0.065492414
wind,h0499,highDemLowWind,avaConv,0.077976866
wind,h0500,highDemLowWind,avaConv,0.097157571
wind,h0501,highDemLowWind,avaConv,0.10058232
wind,h0502,highDemLowWind,avaConv,0.113154515
wind,h0503,highDemLowWind,avaConv,0.208610214
wind,h0504,highDemLowWind,avaConv,0.345390445
wind,h0505,highDemLowWind,avaConv,0.485466715
wind,h0506,highDemLowWind,avaConv,0.506623455
wind,h0507,highDemLowWind,avaConv,0.472938969
wind,h0508,highDemLowWind,avaConv,0.44594782
wind,h0509,highDemLowWind,avaConv,0.386952726
wind,h0510,highDemLowWind,avaConv,0.333690969
wind,h0511,highDemLowWind,avaConv,0.262456687
wind,h0512,highDemLowWind,avaConv,0.238421121
wind,h0513,highDemLowWind,avaConv,0.224679137
wind,h0514,highDemLowWind,avaConv,0.232771792
wind,h0515,highDemLowWind,avaConv,0.162537949
wind,h0516,highDemLowWind,avaConv,0.117610096
wind,h0517,highDemLowWind,avaConv,0.149249146
wind,h0518,highDemLowWind,avaConv,0.120872165
wind,h0519,highDemLowWind,avaConv,0.092878487
wind,h0520,highDemLowWind,avaConv,0.066817686
wind,h0521,highDemLowWind,avaConv,0.057765249
wind,h0522,highDemLowWind,avaConv,0.039541223
wind,h0523,highDemLowWind,avaConv,0.024548057
wind,h0524,highDemLowWind,avaConv,0.019924525
wind,h0525,highDemLowWind,avaConv,0.017904141
wind,h0526,highDemLowWind,avaConv,0.023415108
wind,h0527,highDemLowWind,avaConv,0.026327042
wind,h0528,highDemLowWind,avaConv,0.074072066
wind,h0529,highDemLowWind,avaConv,0.152397748
wind,h0530,highDemLowWind,avaConv,0.232719797
wind,h0531,highDemLowWind,avaConv,0.359074878
wind,h0532,highDemLowWind,avaConv,0.47793803
wind,h0533,highDemLowWind,avaConv,0.46819949
wind,h0534,highDemLowWind,avaConv,0.39946748
wind,h0535,highDemLowWind,avaConv,0.331101379
wind,h0536,highDemLowWind,avaConv,0.251663292
wind,h0537,highDemLowWind,avaConv,0.211703688
wind,h0538,highDemLowWind,avaConv,0.200398549
wind,h0539,highDemLowWind,avaConv,0.134773031
