technology_1,timestep_2,scenario,parameter,value
wind,h2494,highDemLowHydro,avaConv,0.645564954
wind,h2495,highDemLowHydro,avaConv,0.632559418
wind,h2496,highDemLowHydro,avaConv,0.608595776
wind,h2497,highDemLowHydro,avaConv,0.614227612
wind,h2498,highDemLowHydro,avaConv,0.659245067
wind,h2499,highDemLowHydro,avaConv,0.701446316
wind,h2500,highDemLowHydro,avaConv,0.686196905
wind,h2501,highDemLowHydro,avaConv,0.639239433
wind,h2502,highDemLowHydro,avaConv,0.55953768
wind,h2503,highDemLowHydro,avaConv,0.513331992
wind,h2504,highDemLowHydro,avaConv,0.466650219
wind,h2505,highDemLowHydro,avaConv,0.423078084
wind,h2506,highDemLowHydro,avaConv,0.415256186
wind,h2507,highDemLowHydro,avaConv,0.44631065
wind,h2508,highDemLowHydro,avaConv,0.444253517
wind,h2509,highDemLowHydro,avaConv,0.3548325
wind,h2510,highDemLowHydro,avaConv,0.389819177
wind,h2511,highDemLowHydro,avaConv,0.509356475
wind,h2512,highDemLowHydro,avaConv,0.602035521
wind,h2513,highDemLowHydro,avaConv,0.620341287
wind,h2514,highDemLowHydro,avaConv,0.606487941
wind,h2515,highDemLowHydro,avaConv,0.597939666
wind,h2516,highDemLowHydro,avaConv,0.566832954
wind,h2517,highDemLowHydro,avaConv,0.4256053
wind,h2518,highDemLowHydro,avaConv,0.309891581
wind,h2519,highDemLowHydro,avaConv,0.330796882
wind,h2520,highDemLowHydro,avaConv,0.299679884
wind,h2521,highDemLowHydro,avaConv,0.274077978
wind,h2522,highDemLowHydro,avaConv,0.261053351
wind,h2523,highDemLowHydro,avaConv,0.231175584
wind,h2524,highDemLowHydro,avaConv,0.22994954
wind,h2525,highDemLowHydro,avaConv,0.23554212
wind,h2526,highDemLowHydro,avaConv,0.238800053
wind,h2527,highDemLowHydro,avaConv,0.224111023
wind,h2528,highDemLowHydro,avaConv,0.20151444
wind,h2529,highDemLowHydro,avaConv,0.162618823
wind,h2530,highDemLowHydro,avaConv,0.148663701
wind,h2531,highDemLowHydro,avaConv,0.142397502
wind,h2532,highDemLowHydro,avaConv,0.131128376
wind,h2533,highDemLowHydro,avaConv,0.127678071
wind,h2534,highDemLowHydro,avaConv,0.220977432
wind,h2535,highDemLowHydro,avaConv,0.175407014
wind,h2536,highDemLowHydro,avaConv,0.138248843
wind,h2537,highDemLowHydro,avaConv,0.108697995
wind,h2538,highDemLowHydro,avaConv,0.089651388
wind,h2539,highDemLowHydro,avaConv,0.077434323
wind,h2540,highDemLowHydro,avaConv,0.067512145
wind,h2541,highDemLowHydro,avaConv,0.058505999
wind,h2542,highDemLowHydro,avaConv,0.052395395
wind,h2543,highDemLowHydro,avaConv,0.0551018
wind,h2544,highDemLowHydro,avaConv,0.058557889
wind,h2545,highDemLowHydro,avaConv,0.056547693
wind,h2546,highDemLowHydro,avaConv,0.054115227
wind,h2547,highDemLowHydro,avaConv,0.047608948
wind,h2548,highDemLowHydro,avaConv,0.037623672
wind,h2549,highDemLowHydro,avaConv,0.027107036
wind,h2550,highDemLowHydro,avaConv,0.016680465
wind,h2551,highDemLowHydro,avaConv,0.008383153
wind,h2552,highDemLowHydro,avaConv,0.005114942
wind,h2553,highDemLowHydro,avaConv,0.00305571
wind,h2554,highDemLowHydro,avaConv,0.003180753
wind,h2555,highDemLowHydro,avaConv,0.00265209
wind,h2556,highDemLowHydro,avaConv,0.003503857
wind,h2557,highDemLowHydro,avaConv,0.001876755
wind,h2558,highDemLowHydro,avaConv,0
wind,h2559,highDemLowHydro,avaConv,0
wind,h2560,highDemLowHydro,avaConv,0
wind,h2561,highDemLowHydro,avaConv,0
wind,h2562,highDemLowHydro,avaConv,0
wind,h2563,highDemLowHydro,avaConv,0
wind,h2564,highDemLowHydro,avaConv,0
wind,h2565,highDemLowHydro,avaConv,0
wind,h2566,highDemLowHydro,avaConv,0
wind,h2567,highDemLowHydro,avaConv,0
wind,h2568,highDemLowHydro,avaConv,0
wind,h2569,highDemLowHydro,avaConv,0.000829304
wind,h2570,highDemLowHydro,avaConv,0.045348041
wind,h2571,highDemLowHydro,avaConv,0.071250399
wind,h2572,highDemLowHydro,avaConv,0.084287071
wind,h2573,highDemLowHydro,avaConv,0.144597987
wind,h2574,highDemLowHydro,avaConv,0.204958213
wind,h2575,highDemLowHydro,avaConv,0.212505223
wind,h2576,highDemLowHydro,avaConv,0.215511142
wind,h2577,highDemLowHydro,avaConv,0.2075243
wind,h2578,highDemLowHydro,avaConv,0.171522343
wind,h2579,highDemLowHydro,avaConv,0.14526582
wind,h2580,highDemLowHydro,avaConv,0.1444122
wind,h2581,highDemLowHydro,avaConv,0.105292398
wind,h2582,highDemLowHydro,avaConv,0.035751306
wind,h2583,highDemLowHydro,avaConv,0.027944603
wind,h2584,highDemLowHydro,avaConv,0.031220926
wind,h2585,highDemLowHydro,avaConv,0.036864153
wind,h2586,highDemLowHydro,avaConv,0.032304403
wind,h2587,highDemLowHydro,avaConv,0.024456949
wind,h2588,highDemLowHydro,avaConv,0.014348385
wind,h2589,highDemLowHydro,avaConv,0.004938726
wind,h2590,highDemLowHydro,avaConv,0.008899039
wind,h2591,highDemLowHydro,avaConv,0.028151078
wind,h2592,highDemLowHydro,avaConv,0.031817306
wind,h2593,highDemLowHydro,avaConv,0.045932538
wind,h2594,highDemLowHydro,avaConv,0.070932939
wind,h2595,highDemLowHydro,avaConv,0.098648632
wind,h2596,highDemLowHydro,avaConv,0.125825974
wind,h2597,highDemLowHydro,avaConv,0.154381391
wind,h2598,highDemLowHydro,avaConv,0.169362155
wind,h2599,highDemLowHydro,avaConv,0.165294609
wind,h2600,highDemLowHydro,avaConv,0.142799879
wind,h2601,highDemLowHydro,avaConv,0.113636906
wind,h2602,highDemLowHydro,avaConv,0.09994045
wind,h2603,highDemLowHydro,avaConv,0.09064614
wind,h2604,highDemLowHydro,avaConv,0.084688515
wind,h2605,highDemLowHydro,avaConv,0.055581411
wind,h2606,highDemLowHydro,avaConv,0.004235128
wind,h2607,highDemLowHydro,avaConv,0.001855288
wind,h2608,highDemLowHydro,avaConv,0.00075896
wind,h2609,highDemLowHydro,avaConv,0.000740263
wind,h2610,highDemLowHydro,avaConv,0.000411837
wind,h2611,highDemLowHydro,avaConv,0.000209472
wind,h2612,highDemLowHydro,avaConv,0
wind,h2613,highDemLowHydro,avaConv,0
wind,h2614,highDemLowHydro,avaConv,0
wind,h2615,highDemLowHydro,avaConv,0
wind,h2616,highDemLowHydro,avaConv,0
wind,h2617,highDemLowHydro,avaConv,0.018927786
wind,h2618,highDemLowHydro,avaConv,0.036426672
wind,h2619,highDemLowHydro,avaConv,0.051035143
wind,h2620,highDemLowHydro,avaConv,0.061668449
wind,h2621,highDemLowHydro,avaConv,0.066187964
wind,h2622,highDemLowHydro,avaConv,0.06292984
wind,h2623,highDemLowHydro,avaConv,0.050307164
wind,h2624,highDemLowHydro,avaConv,0.032344391
wind,h2625,highDemLowHydro,avaConv,0.022199714
wind,h2626,highDemLowHydro,avaConv,0.015447115
wind,h2627,highDemLowHydro,avaConv,0.009664664
wind,h2628,highDemLowHydro,avaConv,0.008436943
wind,h2629,highDemLowHydro,avaConv,0.00548507
wind,h2630,highDemLowHydro,avaConv,0
wind,h2631,highDemLowHydro,avaConv,0
wind,h2632,highDemLowHydro,avaConv,0
wind,h2633,highDemLowHydro,avaConv,0
wind,h2634,highDemLowHydro,avaConv,0
wind,h2635,highDemLowHydro,avaConv,0
wind,h2636,highDemLowHydro,avaConv,0
wind,h2637,highDemLowHydro,avaConv,0
wind,h2638,highDemLowHydro,avaConv,0.004941229
wind,h2639,highDemLowHydro,avaConv,0.060812756
wind,h2640,highDemLowHydro,avaConv,0.108406958
wind,h2641,highDemLowHydro,avaConv,0.165898281
wind,h2642,highDemLowHydro,avaConv,0.226720566
wind,h2643,highDemLowHydro,avaConv,0.254851234
wind,h2644,highDemLowHydro,avaConv,0.246900249
wind,h2645,highDemLowHydro,avaConv,0.189589905
wind,h2646,highDemLowHydro,avaConv,0.138188277
wind,h2647,highDemLowHydro,avaConv,0.115019486
wind,h2648,highDemLowHydro,avaConv,0.100679433
wind,h2649,highDemLowHydro,avaConv,0.090227079
wind,h2650,highDemLowHydro,avaConv,0.088055604
wind,h2651,highDemLowHydro,avaConv,0.112612389
wind,h2652,highDemLowHydro,avaConv,0.1225649
wind,h2653,highDemLowHydro,avaConv,0.097004835
wind,h2654,highDemLowHydro,avaConv,0.036678471
wind,h2655,highDemLowHydro,avaConv,0.035585202
wind,h2656,highDemLowHydro,avaConv,0.04630194
wind,h2657,highDemLowHydro,avaConv,0.046764324
wind,h2658,highDemLowHydro,avaConv,0.044383385
wind,h2659,highDemLowHydro,avaConv,0.041773153
wind,h2660,highDemLowHydro,avaConv,0.048215611
wind,h2661,highDemLowHydro,avaConv,0.058164306
wind,h2662,highDemLowHydro,avaConv,0.11037842
wind,h2663,highDemLowHydro,avaConv,0.188165192
wind,h2664,highDemLowHydro,avaConv,0.311738352
wind,h2665,highDemLowHydro,avaConv,0.417551685
wind,h2666,highDemLowHydro,avaConv,0.489728206
wind,h2667,highDemLowHydro,avaConv,0.523247382
wind,h2668,highDemLowHydro,avaConv,0.520286793
wind,h2669,highDemLowHydro,avaConv,0.489825042
wind,h2670,highDemLowHydro,avaConv,0.423202682
wind,h2671,highDemLowHydro,avaConv,0.343283379
wind,h2672,highDemLowHydro,avaConv,0.254617581
wind,h2673,highDemLowHydro,avaConv,0.186344761
wind,h2674,highDemLowHydro,avaConv,0.144833896
wind,h2675,highDemLowHydro,avaConv,0.137492507
wind,h2676,highDemLowHydro,avaConv,0.15387335
wind,h2677,highDemLowHydro,avaConv,0.122226889
wind,h2678,highDemLowHydro,avaConv,0.11251349
wind,h2679,highDemLowHydro,avaConv,0.101987474
wind,h2680,highDemLowHydro,avaConv,0.080992267
wind,h2681,highDemLowHydro,avaConv,0.058818108
wind,h2682,highDemLowHydro,avaConv,0.041150803
wind,h2683,highDemLowHydro,avaConv,0.038852614
wind,h2684,highDemLowHydro,avaConv,0.039558587
wind,h2685,highDemLowHydro,avaConv,0.05461179
wind,h2686,highDemLowHydro,avaConv,0.105686701
wind,h2687,highDemLowHydro,avaConv,0.152125893
wind,h2688,highDemLowHydro,avaConv,0.262820291
wind,h2689,highDemLowHydro,avaConv,0.324512293
wind,h2690,highDemLowHydro,avaConv,0.332814383
wind,h2691,highDemLowHydro,avaConv,0.286837993
wind,h2692,highDemLowHydro,avaConv,0.24585146
wind,h2693,highDemLowHydro,avaConv,0.191765256
wind,h2694,highDemLowHydro,avaConv,0.141393866
wind,h2695,highDemLowHydro,avaConv,0.110538863
wind,h2696,highDemLowHydro,avaConv,0.099731354
wind,h2697,highDemLowHydro,avaConv,0.10110978
wind,h2698,highDemLowHydro,avaConv,0.099637384
wind,h2699,highDemLowHydro,avaConv,0.094721792
wind,h2700,highDemLowHydro,avaConv,0.100656064
wind,h2701,highDemLowHydro,avaConv,0.070793319
wind,h2702,highDemLowHydro,avaConv,0.008348403
wind,h2703,highDemLowHydro,avaConv,0
wind,h2704,highDemLowHydro,avaConv,0
wind,h2705,highDemLowHydro,avaConv,0
wind,h2706,highDemLowHydro,avaConv,0
wind,h2707,highDemLowHydro,avaConv,0
wind,h2708,highDemLowHydro,avaConv,0.000310756
wind,h2709,highDemLowHydro,avaConv,0.00693089
wind,h2710,highDemLowHydro,avaConv,0.04328342
wind,h2711,highDemLowHydro,avaConv,0.084107223
wind,h2712,highDemLowHydro,avaConv,0.135160914
wind,h2713,highDemLowHydro,avaConv,0.177529084
wind,h2714,highDemLowHydro,avaConv,0.195263735
wind,h2715,highDemLowHydro,avaConv,0.196242857
wind,h2716,highDemLowHydro,avaConv,0.192193402
wind,h2717,highDemLowHydro,avaConv,0.16769427
wind,h2718,highDemLowHydro,avaConv,0.152422521
wind,h2719,highDemLowHydro,avaConv,0.135007697
wind,h2720,highDemLowHydro,avaConv,0.108029078
wind,h2721,highDemLowHydro,avaConv,0.079936387
wind,h2722,highDemLowHydro,avaConv,0.055319418
wind,h2723,highDemLowHydro,avaConv,0.040443028
wind,h2724,highDemLowHydro,avaConv,0.026233549
wind,h2725,highDemLowHydro,avaConv,0.006760314
wind,h2726,highDemLowHydro,avaConv,0
wind,h2727,highDemLowHydro,avaConv,0
wind,h2728,highDemLowHydro,avaConv,0
wind,h2729,highDemLowHydro,avaConv,0
wind,h2730,highDemLowHydro,avaConv,0
wind,h2731,highDemLowHydro,avaConv,0
wind,h2732,highDemLowHydro,avaConv,1.97E-05
wind,h2733,highDemLowHydro,avaConv,0.00168591
wind,h2734,highDemLowHydro,avaConv,0.041095333
wind,h2735,highDemLowHydro,avaConv,0.072156377
wind,h2736,highDemLowHydro,avaConv,0.114946245
wind,h2737,highDemLowHydro,avaConv,0.144472995
wind,h2738,highDemLowHydro,avaConv,0.163415669
wind,h2739,highDemLowHydro,avaConv,0.16868154
wind,h2740,highDemLowHydro,avaConv,0.17175657
wind,h2741,highDemLowHydro,avaConv,0.156561322
wind,h2742,highDemLowHydro,avaConv,0.140697119
wind,h2743,highDemLowHydro,avaConv,0.142174459
wind,h2744,highDemLowHydro,avaConv,0.141357389
wind,h2745,highDemLowHydro,avaConv,0.139239015
wind,h2746,highDemLowHydro,avaConv,0.142235214
wind,h2747,highDemLowHydro,avaConv,0.130531471
wind,h2748,highDemLowHydro,avaConv,0.126854469
wind,h2749,highDemLowHydro,avaConv,0.080905962
wind,h2750,highDemLowHydro,avaConv,0.025182176
wind,h2751,highDemLowHydro,avaConv,0.018443244
wind,h2752,highDemLowHydro,avaConv,0.02656398
wind,h2753,highDemLowHydro,avaConv,0.041758726
wind,h2754,highDemLowHydro,avaConv,0.038469463
wind,h2755,highDemLowHydro,avaConv,0.009063419
wind,h2756,highDemLowHydro,avaConv,0
wind,h2757,highDemLowHydro,avaConv,0
wind,h2758,highDemLowHydro,avaConv,0
wind,h2759,highDemLowHydro,avaConv,0
wind,h2760,highDemLowHydro,avaConv,0.017247958
wind,h2761,highDemLowHydro,avaConv,0.061573351
wind,h2762,highDemLowHydro,avaConv,0.101978134
wind,h2763,highDemLowHydro,avaConv,0.131413456
wind,h2764,highDemLowHydro,avaConv,0.14507436
wind,h2765,highDemLowHydro,avaConv,0.158052431
wind,h2766,highDemLowHydro,avaConv,0.145928695
wind,h2767,highDemLowHydro,avaConv,0.137670239
wind,h2768,highDemLowHydro,avaConv,0.120615793
wind,h2769,highDemLowHydro,avaConv,0.101213054
wind,h2770,highDemLowHydro,avaConv,0.078050912
wind,h2771,highDemLowHydro,avaConv,0.055028013
wind,h2772,highDemLowHydro,avaConv,0.045194334
wind,h2773,highDemLowHydro,avaConv,0.027613033
wind,h2774,highDemLowHydro,avaConv,0.000179076
wind,h2775,highDemLowHydro,avaConv,0
wind,h2776,highDemLowHydro,avaConv,0
wind,h2777,highDemLowHydro,avaConv,0
wind,h2778,highDemLowHydro,avaConv,0
wind,h2779,highDemLowHydro,avaConv,0
wind,h2780,highDemLowHydro,avaConv,0.000193739
wind,h2781,highDemLowHydro,avaConv,0.012840221
wind,h2782,highDemLowHydro,avaConv,0.058513922
wind,h2783,highDemLowHydro,avaConv,0.115025486
wind,h2784,highDemLowHydro,avaConv,0.145526039
wind,h2785,highDemLowHydro,avaConv,0.190780502
wind,h2786,highDemLowHydro,avaConv,0.239891897
wind,h2787,highDemLowHydro,avaConv,0.247107476
wind,h2788,highDemLowHydro,avaConv,0.21866741
wind,h2789,highDemLowHydro,avaConv,0.170462206
wind,h2790,highDemLowHydro,avaConv,0.147986481
wind,h2791,highDemLowHydro,avaConv,0.166310567
wind,h2792,highDemLowHydro,avaConv,0.160719975
wind,h2793,highDemLowHydro,avaConv,0.140093156
wind,h2794,highDemLowHydro,avaConv,0.18748172
wind,h2795,highDemLowHydro,avaConv,0.316956083
wind,h2796,highDemLowHydro,avaConv,0.32085855
wind,h2797,highDemLowHydro,avaConv,0.268138391
wind,h2798,highDemLowHydro,avaConv,0.19876471
wind,h2799,highDemLowHydro,avaConv,0.203595236
wind,h2800,highDemLowHydro,avaConv,0.255675636
wind,h2801,highDemLowHydro,avaConv,0.244785318
wind,h2802,highDemLowHydro,avaConv,0.162450661
wind,h2803,highDemLowHydro,avaConv,0.123353499
wind,h2804,highDemLowHydro,avaConv,0.122323555
wind,h2805,highDemLowHydro,avaConv,0.12919531
wind,h2806,highDemLowHydro,avaConv,0.213585861
wind,h2807,highDemLowHydro,avaConv,0.341355943
wind,h2808,highDemLowHydro,avaConv,0.481751699
wind,h2809,highDemLowHydro,avaConv,0.573623997
wind,h2810,highDemLowHydro,avaConv,0.686320215
wind,h2811,highDemLowHydro,avaConv,0.736350401
wind,h2812,highDemLowHydro,avaConv,0.678882057
wind,h2813,highDemLowHydro,avaConv,0.603656107
wind,h2814,highDemLowHydro,avaConv,0.609905156
wind,h2815,highDemLowHydro,avaConv,0.593307792
wind,h2816,highDemLowHydro,avaConv,0.562979254
wind,h2817,highDemLowHydro,avaConv,0.535188784
wind,h2818,highDemLowHydro,avaConv,0.552009136
wind,h2819,highDemLowHydro,avaConv,0.432562822
wind,h2820,highDemLowHydro,avaConv,0.491307165
wind,h2821,highDemLowHydro,avaConv,0.477741269
wind,h2822,highDemLowHydro,avaConv,0.424892252
wind,h2823,highDemLowHydro,avaConv,0.458717201
wind,h2824,highDemLowHydro,avaConv,0.570063511
wind,h2825,highDemLowHydro,avaConv,0.593287441
wind,h2826,highDemLowHydro,avaConv,0.594156877
wind,h2827,highDemLowHydro,avaConv,0.537382928
wind,h2828,highDemLowHydro,avaConv,0.314594319
wind,h2829,highDemLowHydro,avaConv,0.195822622
wind,h2830,highDemLowHydro,avaConv,0.162798833
wind,h2831,highDemLowHydro,avaConv,0.089594291
wind,h2832,highDemLowHydro,avaConv,0.066241314
wind,h2833,highDemLowHydro,avaConv,0.04869464
wind,h2834,highDemLowHydro,avaConv,0.081014445
wind,h2835,highDemLowHydro,avaConv,0.103796926
wind,h2836,highDemLowHydro,avaConv,0.118815983
wind,h2837,highDemLowHydro,avaConv,0.154221144
wind,h2838,highDemLowHydro,avaConv,0.176660351
wind,h2839,highDemLowHydro,avaConv,0.201327633
wind,h2840,highDemLowHydro,avaConv,0.217505717
wind,h2841,highDemLowHydro,avaConv,0.257196492
wind,h2842,highDemLowHydro,avaConv,0.28234177
wind,h2843,highDemLowHydro,avaConv,0.377164122
wind,h2844,highDemLowHydro,avaConv,0.332764634
wind,h2845,highDemLowHydro,avaConv,0.258207051
wind,h2846,highDemLowHydro,avaConv,0.278115569
wind,h2847,highDemLowHydro,avaConv,0.266467949
wind,h2848,highDemLowHydro,avaConv,0.237722426
wind,h2849,highDemLowHydro,avaConv,0.21950311
wind,h2850,highDemLowHydro,avaConv,0.201345677
wind,h2851,highDemLowHydro,avaConv,0.200154433
wind,h2852,highDemLowHydro,avaConv,0.211898721
wind,h2853,highDemLowHydro,avaConv,0.206148579
wind,h2854,highDemLowHydro,avaConv,0.165152642
wind,h2855,highDemLowHydro,avaConv,0.116813254
wind,h2856,highDemLowHydro,avaConv,0.113876079
wind,h2857,highDemLowHydro,avaConv,0.106402407
wind,h2858,highDemLowHydro,avaConv,0.097844371
wind,h2859,highDemLowHydro,avaConv,0.078486684
wind,h2860,highDemLowHydro,avaConv,0.063229212
wind,h2861,highDemLowHydro,avaConv,0.047768383
wind,h2862,highDemLowHydro,avaConv,0.045559321
wind,h2863,highDemLowHydro,avaConv,0.044203355
wind,h2864,highDemLowHydro,avaConv,0.040607629
wind,h2865,highDemLowHydro,avaConv,0.02807682
wind,h2866,highDemLowHydro,avaConv,0.023078283
wind,h2867,highDemLowHydro,avaConv,0.026239927
wind,h2868,highDemLowHydro,avaConv,0.015655916
wind,h2869,highDemLowHydro,avaConv,0.000994167
wind,h2870,highDemLowHydro,avaConv,0.013206917
wind,h2871,highDemLowHydro,avaConv,0.019517478
wind,h2872,highDemLowHydro,avaConv,0.013276062
wind,h2873,highDemLowHydro,avaConv,0.005951061
wind,h2874,highDemLowHydro,avaConv,0
wind,h2875,highDemLowHydro,avaConv,0
wind,h2876,highDemLowHydro,avaConv,0.001091585
wind,h2877,highDemLowHydro,avaConv,0.004944786
wind,h2878,highDemLowHydro,avaConv,0.040445813
wind,h2879,highDemLowHydro,avaConv,0.067074396
wind,h2880,highDemLowHydro,avaConv,0.100017353
wind,h2881,highDemLowHydro,avaConv,0.122120698
wind,h2882,highDemLowHydro,avaConv,0.132416231
wind,h2883,highDemLowHydro,avaConv,0.158232509
wind,h2884,highDemLowHydro,avaConv,0.187254844
wind,h2885,highDemLowHydro,avaConv,0.190968199
wind,h2886,highDemLowHydro,avaConv,0.212843249
wind,h2887,highDemLowHydro,avaConv,0.231005446
wind,h2888,highDemLowHydro,avaConv,0.233465839
wind,h2889,highDemLowHydro,avaConv,0.217782648
wind,h2890,highDemLowHydro,avaConv,0.210963735
wind,h2891,highDemLowHydro,avaConv,0.201984438
wind,h2892,highDemLowHydro,avaConv,0.200833353
wind,h2893,highDemLowHydro,avaConv,0.229040824
wind,h2894,highDemLowHydro,avaConv,0.273002663
wind,h2895,highDemLowHydro,avaConv,0.285159016
wind,h2896,highDemLowHydro,avaConv,0.371116128
wind,h2897,highDemLowHydro,avaConv,0.41298384
wind,h2898,highDemLowHydro,avaConv,0.410135464
wind,h2899,highDemLowHydro,avaConv,0.364343999
wind,h2900,highDemLowHydro,avaConv,0.395413571
wind,h2901,highDemLowHydro,avaConv,0.517063957
wind,h2902,highDemLowHydro,avaConv,0.646209543
wind,h2903,highDemLowHydro,avaConv,0.492700531
wind,h2904,highDemLowHydro,avaConv,0.415524491
wind,h2905,highDemLowHydro,avaConv,0.387824605
wind,h2906,highDemLowHydro,avaConv,0.400054275
wind,h2907,highDemLowHydro,avaConv,0.442409736
wind,h2908,highDemLowHydro,avaConv,0.422240418
wind,h2909,highDemLowHydro,avaConv,0.315374891
wind,h2910,highDemLowHydro,avaConv,0.192134763
wind,h2911,highDemLowHydro,avaConv,0.127405892
wind,h2912,highDemLowHydro,avaConv,0.107989124
wind,h2913,highDemLowHydro,avaConv,0.102924692
wind,h2914,highDemLowHydro,avaConv,0.079911865
wind,h2915,highDemLowHydro,avaConv,0.027803036
wind,h2916,highDemLowHydro,avaConv,0.043162862
wind,h2917,highDemLowHydro,avaConv,0.054303989
wind,h2918,highDemLowHydro,avaConv,0.020903799
wind,h2919,highDemLowHydro,avaConv,0
wind,h2920,highDemLowHydro,avaConv,0.001264887
wind,h2921,highDemLowHydro,avaConv,0.005356122
wind,h2922,highDemLowHydro,avaConv,0.007032197
wind,h2923,highDemLowHydro,avaConv,0.01024964
wind,h2924,highDemLowHydro,avaConv,0.0170171
wind,h2925,highDemLowHydro,avaConv,0.035170717
wind,h2926,highDemLowHydro,avaConv,0.067521258
wind,h2927,highDemLowHydro,avaConv,0.094336197
wind,h2928,highDemLowHydro,avaConv,0.065374624
wind,h2929,highDemLowHydro,avaConv,0.057654984
wind,h2930,highDemLowHydro,avaConv,0.084284469
wind,h2931,highDemLowHydro,avaConv,0.103081338
wind,h2932,highDemLowHydro,avaConv,0.144584089
wind,h2933,highDemLowHydro,avaConv,0.169355502
wind,h2934,highDemLowHydro,avaConv,0.164605999
wind,h2935,highDemLowHydro,avaConv,0.261041267
wind,h2936,highDemLowHydro,avaConv,0.243792947
wind,h2937,highDemLowHydro,avaConv,0.221138796
wind,h2938,highDemLowHydro,avaConv,0.307605331
wind,h2939,highDemLowHydro,avaConv,0.311021882
wind,h2940,highDemLowHydro,avaConv,0.379568632
wind,h2941,highDemLowHydro,avaConv,0.357042366
wind,h2942,highDemLowHydro,avaConv,0.344632365
wind,h2943,highDemLowHydro,avaConv,0.390902643
wind,h2944,highDemLowHydro,avaConv,0.456860982
wind,h2945,highDemLowHydro,avaConv,0.479068652
wind,h2946,highDemLowHydro,avaConv,0.608112724
wind,h2947,highDemLowHydro,avaConv,0.663844415
wind,h2948,highDemLowHydro,avaConv,0.180345927
wind,h2949,highDemLowHydro,avaConv,0.018558075
wind,h2950,highDemLowHydro,avaConv,0.009177938
wind,h2951,highDemLowHydro,avaConv,0.120647949
wind,h2952,highDemLowHydro,avaConv,0.225706954
wind,h2953,highDemLowHydro,avaConv,0.342334576
wind,h2954,highDemLowHydro,avaConv,0.46696183
wind,h2955,highDemLowHydro,avaConv,0.555988907
wind,h2956,highDemLowHydro,avaConv,0.485364713
wind,h2957,highDemLowHydro,avaConv,0.414592317
wind,h2958,highDemLowHydro,avaConv,0.317944658
wind,h2959,highDemLowHydro,avaConv,0.16599429
wind,h2960,highDemLowHydro,avaConv,0.087947898
wind,h2961,highDemLowHydro,avaConv,0.075791935
wind,h2962,highDemLowHydro,avaConv,0.104262259
wind,h2963,highDemLowHydro,avaConv,0.13442133
wind,h2964,highDemLowHydro,avaConv,0.13124241
wind,h2965,highDemLowHydro,avaConv,0.059325918
wind,h2966,highDemLowHydro,avaConv,0.051871077
wind,h2967,highDemLowHydro,avaConv,0.075976317
wind,h2968,highDemLowHydro,avaConv,0.088997111
wind,h2969,highDemLowHydro,avaConv,0.07998295
wind,h2970,highDemLowHydro,avaConv,0.085029594
wind,h2971,highDemLowHydro,avaConv,0.088635616
wind,h2972,highDemLowHydro,avaConv,0.098573038
wind,h2973,highDemLowHydro,avaConv,0.097489142
wind,h2974,highDemLowHydro,avaConv,0.090318316
wind,h2975,highDemLowHydro,avaConv,0.110551029
wind,h2976,highDemLowHydro,avaConv,0.084084962
wind,h2977,highDemLowHydro,avaConv,0.09774958
wind,h2978,highDemLowHydro,avaConv,0.16661882
wind,h2979,highDemLowHydro,avaConv,0.26486985
wind,h2980,highDemLowHydro,avaConv,0.324241159
wind,h2981,highDemLowHydro,avaConv,0.366654015
wind,h2982,highDemLowHydro,avaConv,0.395471637
wind,h2983,highDemLowHydro,avaConv,0.446891378
wind,h2984,highDemLowHydro,avaConv,0.513903225
wind,h2985,highDemLowHydro,avaConv,0.501306013
wind,h2986,highDemLowHydro,avaConv,0.415913591
wind,h2987,highDemLowHydro,avaConv,0.304132941
wind,h2988,highDemLowHydro,avaConv,0.251915078
wind,h2989,highDemLowHydro,avaConv,0.175788347
wind,h2990,highDemLowHydro,avaConv,0.228620734
wind,h2991,highDemLowHydro,avaConv,0.180164336
wind,h2992,highDemLowHydro,avaConv,0.178818809
wind,h2993,highDemLowHydro,avaConv,0.199167098
wind,h2994,highDemLowHydro,avaConv,0.182922135
wind,h2995,highDemLowHydro,avaConv,0.143157193
wind,h2996,highDemLowHydro,avaConv,0.095224821
wind,h2997,highDemLowHydro,avaConv,0.068932909
wind,h2998,highDemLowHydro,avaConv,0.046215119
wind,h2999,highDemLowHydro,avaConv,0.02886977
wind,h3000,highDemLowHydro,avaConv,0.008465932
wind,h3001,highDemLowHydro,avaConv,0
wind,h3002,highDemLowHydro,avaConv,0.002801868
wind,h3003,highDemLowHydro,avaConv,0.00860347
wind,h3004,highDemLowHydro,avaConv,0.023061269
wind,h3005,highDemLowHydro,avaConv,0.050599433
wind,h3006,highDemLowHydro,avaConv,0.093926677
wind,h3007,highDemLowHydro,avaConv,0.161255873
wind,h3008,highDemLowHydro,avaConv,0.244311565
wind,h3009,highDemLowHydro,avaConv,0.341568138
wind,h3010,highDemLowHydro,avaConv,0.40679508
wind,h3011,highDemLowHydro,avaConv,0.434839581
wind,h3012,highDemLowHydro,avaConv,0.431551267
wind,h3013,highDemLowHydro,avaConv,0.372471639
wind,h3014,highDemLowHydro,avaConv,0.225060287
wind,h3015,highDemLowHydro,avaConv,0.272687644
wind,h3016,highDemLowHydro,avaConv,0.36395578
wind,h3017,highDemLowHydro,avaConv,0.503586572
