technology_1,timestep_2,scenario,parameter,value
hydro,h1112,highDemLowHydro,stInflow,0.482050019
hydro,h1113,highDemLowHydro,stInflow,0.475424613
hydro,h1114,highDemLowHydro,stInflow,0.499148196
hydro,h1115,highDemLowHydro,stInflow,0.545322489
hydro,h1116,highDemLowHydro,stInflow,0.560863762
hydro,h1117,highDemLowHydro,stInflow,0.478150801
hydro,h1118,highDemLowHydro,stInflow,0.461200694
hydro,h1119,highDemLowHydro,stInflow,0.458523673
hydro,h1120,highDemLowHydro,stInflow,0.447233918
hydro,h1121,highDemLowHydro,stInflow,0.4364932
hydro,h1122,highDemLowHydro,stInflow,0.436127917
hydro,h1123,highDemLowHydro,stInflow,0.437571374
hydro,h1124,highDemLowHydro,stInflow,0.438076062
hydro,h1125,highDemLowHydro,stInflow,0.432932149
hydro,h1126,highDemLowHydro,stInflow,0.434466281
hydro,h1127,highDemLowHydro,stInflow,0.440909142
hydro,h1128,highDemLowHydro,stInflow,0.448926533
hydro,h1129,highDemLowHydro,stInflow,0.475089439
hydro,h1130,highDemLowHydro,stInflow,0.480074919
hydro,h1131,highDemLowHydro,stInflow,0.4493411
hydro,h1132,highDemLowHydro,stInflow,0.446039322
hydro,h1133,highDemLowHydro,stInflow,0.461806242
hydro,h1134,highDemLowHydro,stInflow,0.458771645
hydro,h1135,highDemLowHydro,stInflow,0.439181408
hydro,h1136,highDemLowHydro,stInflow,0.440733855
hydro,h1137,highDemLowHydro,stInflow,0.450323329
hydro,h1138,highDemLowHydro,stInflow,0.448106648
hydro,h1139,highDemLowHydro,stInflow,0.476929358
hydro,h1140,highDemLowHydro,stInflow,0.657580374
hydro,h1141,highDemLowHydro,stInflow,0.987332036
hydro,h1142,highDemLowHydro,stInflow,2.369662408
hydro,h1143,highDemLowHydro,stInflow,3.11758132
hydro,h1144,highDemLowHydro,stInflow,2.15788953
hydro,h1145,highDemLowHydro,stInflow,1.616579808
hydro,h1146,highDemLowHydro,stInflow,1.129610119
hydro,h1147,highDemLowHydro,stInflow,0.526944539
hydro,h1148,highDemLowHydro,stInflow,0.577063908
hydro,h1149,highDemLowHydro,stInflow,0.519170452
hydro,h1150,highDemLowHydro,stInflow,0.666813277
hydro,h1151,highDemLowHydro,stInflow,0.550001858
hydro,h1152,highDemLowHydro,stInflow,0.618681596
hydro,h1153,highDemLowHydro,stInflow,0.773421876
hydro,h1154,highDemLowHydro,stInflow,1.042891808
hydro,h1155,highDemLowHydro,stInflow,1.373993357
hydro,h1156,highDemLowHydro,stInflow,1.945391951
hydro,h1157,highDemLowHydro,stInflow,3.285738564
hydro,h1158,highDemLowHydro,stInflow,3.135760589
hydro,h1159,highDemLowHydro,stInflow,2.402534184
hydro,h1160,highDemLowHydro,stInflow,3.105326045
hydro,h1161,highDemLowHydro,stInflow,1.566928829
hydro,h1162,highDemLowHydro,stInflow,1.530214273
hydro,h1163,highDemLowHydro,stInflow,1.615522832
hydro,h1164,highDemLowHydro,stInflow,2.162468148
hydro,h1165,highDemLowHydro,stInflow,1.093457795
hydro,h1166,highDemLowHydro,stInflow,1.239742416
hydro,h1167,highDemLowHydro,stInflow,0.740205586
hydro,h1168,highDemLowHydro,stInflow,0.792767557
hydro,h1169,highDemLowHydro,stInflow,0.80389264
hydro,h1170,highDemLowHydro,stInflow,0.709090155
hydro,h1171,highDemLowHydro,stInflow,1.135507885
hydro,h1172,highDemLowHydro,stInflow,1.659974376
hydro,h1173,highDemLowHydro,stInflow,1.361738002
hydro,h1174,highDemLowHydro,stInflow,1.851852438
hydro,h1175,highDemLowHydro,stInflow,1.131100085
hydro,h1176,highDemLowHydro,stInflow,1.090915799
hydro,h1177,highDemLowHydro,stInflow,1.126885413
hydro,h1178,highDemLowHydro,stInflow,1.373155048
hydro,h1179,highDemLowHydro,stInflow,0.778618364
hydro,h1180,highDemLowHydro,stInflow,0.877390976
hydro,h1181,highDemLowHydro,stInflow,0.534796098
hydro,h1182,highDemLowHydro,stInflow,0.545116771
hydro,h1183,highDemLowHydro,stInflow,0.518248943
hydro,h1184,highDemLowHydro,stInflow,0.525277789
hydro,h1185,highDemLowHydro,stInflow,0.573929557
hydro,h1186,highDemLowHydro,stInflow,0.608714896
hydro,h1187,highDemLowHydro,stInflow,0.575012556
hydro,h1188,highDemLowHydro,stInflow,0.508403598
hydro,h1189,highDemLowHydro,stInflow,0.510410354
hydro,h1190,highDemLowHydro,stInflow,0.527455847
hydro,h1191,highDemLowHydro,stInflow,0.525859558
hydro,h1192,highDemLowHydro,stInflow,0.476772715
hydro,h1193,highDemLowHydro,stInflow,0.454535192
hydro,h1194,highDemLowHydro,stInflow,0.4785447
hydro,h1195,highDemLowHydro,stInflow,0.449032374
hydro,h1196,highDemLowHydro,stInflow,0.485296873
hydro,h1197,highDemLowHydro,stInflow,0.480012889
hydro,h1198,highDemLowHydro,stInflow,0.470713833
hydro,h1199,highDemLowHydro,stInflow,0.480107268
hydro,h1200,highDemLowHydro,stInflow,0.473157201
hydro,h1201,highDemLowHydro,stInflow,0.470645796
hydro,h1202,highDemLowHydro,stInflow,0.471195467
hydro,h1203,highDemLowHydro,stInflow,0.465216738
hydro,h1204,highDemLowHydro,stInflow,0.504771257
hydro,h1205,highDemLowHydro,stInflow,0.558677177
hydro,h1206,highDemLowHydro,stInflow,0.523994502
hydro,h1207,highDemLowHydro,stInflow,0.524554339
hydro,h1208,highDemLowHydro,stInflow,0.571344349
hydro,h1209,highDemLowHydro,stInflow,0.558313136
hydro,h1210,highDemLowHydro,stInflow,0.627661409
hydro,h1211,highDemLowHydro,stInflow,0.64494738
hydro,h1212,highDemLowHydro,stInflow,0.667564102
hydro,h1213,highDemLowHydro,stInflow,0.723093263
hydro,h1214,highDemLowHydro,stInflow,0.935801187
hydro,h1215,highDemLowHydro,stInflow,2.31202747
hydro,h1216,highDemLowHydro,stInflow,5.744474058
hydro,h1217,highDemLowHydro,stInflow,9.914601404
hydro,h1218,highDemLowHydro,stInflow,12.85160858
hydro,h1219,highDemLowHydro,stInflow,10.62000374
hydro,h1220,highDemLowHydro,stInflow,4.742548885
hydro,h1221,highDemLowHydro,stInflow,4.375163551
hydro,h1222,highDemLowHydro,stInflow,1.807879525
hydro,h1223,highDemLowHydro,stInflow,1.610862733
hydro,h1224,highDemLowHydro,stInflow,0.846823082
hydro,h1225,highDemLowHydro,stInflow,1.021201625
hydro,h1226,highDemLowHydro,stInflow,1.134458077
hydro,h1227,highDemLowHydro,stInflow,1.56988725
hydro,h1228,highDemLowHydro,stInflow,2.480550522
hydro,h1229,highDemLowHydro,stInflow,4.12074175
hydro,h1230,highDemLowHydro,stInflow,9.488454187
hydro,h1231,highDemLowHydro,stInflow,13.57080875
hydro,h1232,highDemLowHydro,stInflow,16.83645643
hydro,h1233,highDemLowHydro,stInflow,15.26795315
hydro,h1234,highDemLowHydro,stInflow,3.338280975
hydro,h1235,highDemLowHydro,stInflow,2.921538311
hydro,h1236,highDemLowHydro,stInflow,1.561207128
hydro,h1237,highDemLowHydro,stInflow,1.454776357
hydro,h1238,highDemLowHydro,stInflow,1.118374092
hydro,h1239,highDemLowHydro,stInflow,1.572859667
hydro,h1240,highDemLowHydro,stInflow,2.050292018
hydro,h1241,highDemLowHydro,stInflow,3.061381192
hydro,h1242,highDemLowHydro,stInflow,3.832321087
hydro,h1243,highDemLowHydro,stInflow,4.152287141
hydro,h1244,highDemLowHydro,stInflow,5.40579235
hydro,h1245,highDemLowHydro,stInflow,6.061282621
hydro,h1246,highDemLowHydro,stInflow,7.059907406
hydro,h1247,highDemLowHydro,stInflow,6.330388475
hydro,h1248,highDemLowHydro,stInflow,0.690541024
hydro,h1249,highDemLowHydro,stInflow,0.547906877
hydro,h1250,highDemLowHydro,stInflow,0.465045517
hydro,h1251,highDemLowHydro,stInflow,0.455162498
hydro,h1252,highDemLowHydro,stInflow,0.450229169
hydro,h1253,highDemLowHydro,stInflow,0.434338672
hydro,h1254,highDemLowHydro,stInflow,0.421981204
hydro,h1255,highDemLowHydro,stInflow,0.422006319
hydro,h1256,highDemLowHydro,stInflow,0.430611798
hydro,h1257,highDemLowHydro,stInflow,0.464593751
hydro,h1258,highDemLowHydro,stInflow,0.576421946
hydro,h1259,highDemLowHydro,stInflow,0.5525204
hydro,h1260,highDemLowHydro,stInflow,0.509622884
hydro,h1261,highDemLowHydro,stInflow,0.492781042
hydro,h1262,highDemLowHydro,stInflow,0.63330032
hydro,h1263,highDemLowHydro,stInflow,0.630602932
hydro,h1264,highDemLowHydro,stInflow,0.742193742
hydro,h1265,highDemLowHydro,stInflow,1.080469175
hydro,h1266,highDemLowHydro,stInflow,1.887643697
hydro,h1267,highDemLowHydro,stInflow,3.241950957
hydro,h1268,highDemLowHydro,stInflow,4.453661698
hydro,h1269,highDemLowHydro,stInflow,4.799704564
hydro,h1270,highDemLowHydro,stInflow,2.280682496
hydro,h1271,highDemLowHydro,stInflow,2.634925964
hydro,h1272,highDemLowHydro,stInflow,3.290661012
hydro,h1273,highDemLowHydro,stInflow,3.341787606
hydro,h1274,highDemLowHydro,stInflow,3.452566662
hydro,h1275,highDemLowHydro,stInflow,3.513795824
hydro,h1276,highDemLowHydro,stInflow,2.849408129
hydro,h1277,highDemLowHydro,stInflow,4.051793964
hydro,h1278,highDemLowHydro,stInflow,2.880609938
hydro,h1279,highDemLowHydro,stInflow,1.893081169
hydro,h1280,highDemLowHydro,stInflow,1.742099964
hydro,h1281,highDemLowHydro,stInflow,1.999371168
hydro,h1282,highDemLowHydro,stInflow,2.68208369
hydro,h1283,highDemLowHydro,stInflow,2.881904864
hydro,h1284,highDemLowHydro,stInflow,1.455383161
hydro,h1285,highDemLowHydro,stInflow,1.6409242
hydro,h1286,highDemLowHydro,stInflow,2.002922454
hydro,h1287,highDemLowHydro,stInflow,2.031155981
hydro,h1288,highDemLowHydro,stInflow,2.087719669
hydro,h1289,highDemLowHydro,stInflow,2.124566645
hydro,h1290,highDemLowHydro,stInflow,1.720740216
hydro,h1291,highDemLowHydro,stInflow,2.406996077
hydro,h1292,highDemLowHydro,stInflow,1.736003707
hydro,h1293,highDemLowHydro,stInflow,1.129348095
hydro,h1294,highDemLowHydro,stInflow,1.158076822
hydro,h1295,highDemLowHydro,stInflow,1.401569263
hydro,h1296,highDemLowHydro,stInflow,1.851648522
hydro,h1297,highDemLowHydro,stInflow,3.09624367
hydro,h1298,highDemLowHydro,stInflow,5.752298123
hydro,h1299,highDemLowHydro,stInflow,7.568730126
hydro,h1300,highDemLowHydro,stInflow,6.642419372
hydro,h1301,highDemLowHydro,stInflow,5.701816055
hydro,h1302,highDemLowHydro,stInflow,6.819280519
hydro,h1303,highDemLowHydro,stInflow,10.19328536
hydro,h1304,highDemLowHydro,stInflow,9.815475974
hydro,h1305,highDemLowHydro,stInflow,8.495824568
hydro,h1306,highDemLowHydro,stInflow,6.736206895
hydro,h1307,highDemLowHydro,stInflow,9.109564544
hydro,h1308,highDemLowHydro,stInflow,8.354208943
hydro,h1309,highDemLowHydro,stInflow,7.3160471
hydro,h1310,highDemLowHydro,stInflow,7.295551389
hydro,h1311,highDemLowHydro,stInflow,7.805085777
hydro,h1312,highDemLowHydro,stInflow,14.54157651
hydro,h1313,highDemLowHydro,stInflow,16.39751539
hydro,h1314,highDemLowHydro,stInflow,17.40935807
hydro,h1315,highDemLowHydro,stInflow,15.27121843
hydro,h1316,highDemLowHydro,stInflow,13.45649637
hydro,h1317,highDemLowHydro,stInflow,10.71177618
hydro,h1318,highDemLowHydro,stInflow,17.69027232
hydro,h1319,highDemLowHydro,stInflow,15.52218343
hydro,h1320,highDemLowHydro,stInflow,11.8170646
hydro,h1321,highDemLowHydro,stInflow,9.551266502
hydro,h1322,highDemLowHydro,stInflow,6.797859405
hydro,h1323,highDemLowHydro,stInflow,4.977161296
hydro,h1324,highDemLowHydro,stInflow,4.233302746
hydro,h1325,highDemLowHydro,stInflow,4.102397541
hydro,h1326,highDemLowHydro,stInflow,7.611714776
hydro,h1327,highDemLowHydro,stInflow,8.36312129
hydro,h1328,highDemLowHydro,stInflow,9.404481304
hydro,h1329,highDemLowHydro,stInflow,8.187039491
hydro,h1330,highDemLowHydro,stInflow,6.597032181
hydro,h1331,highDemLowHydro,stInflow,4.062931173
hydro,h1332,highDemLowHydro,stInflow,8.304906315
hydro,h1333,highDemLowHydro,stInflow,7.323984721
hydro,h1334,highDemLowHydro,stInflow,5.512590438
hydro,h1335,highDemLowHydro,stInflow,3.374461786
hydro,h1336,highDemLowHydro,stInflow,1.874906741
hydro,h1337,highDemLowHydro,stInflow,1.048789452
hydro,h1338,highDemLowHydro,stInflow,0.55000446
hydro,h1339,highDemLowHydro,stInflow,0.415596824
hydro,h1340,highDemLowHydro,stInflow,0.416155007
hydro,h1341,highDemLowHydro,stInflow,0.4161874
hydro,h1342,highDemLowHydro,stInflow,0.413555964
hydro,h1343,highDemLowHydro,stInflow,0.412612555
hydro,h1344,highDemLowHydro,stInflow,0.41253155
hydro,h1345,highDemLowHydro,stInflow,0.409331813
hydro,h1346,highDemLowHydro,stInflow,0.408379356
hydro,h1347,highDemLowHydro,stInflow,0.409032568
hydro,h1348,highDemLowHydro,stInflow,0.409438508
hydro,h1349,highDemLowHydro,stInflow,0.410023134
hydro,h1350,highDemLowHydro,stInflow,0.408772367
hydro,h1351,highDemLowHydro,stInflow,0.408907747
hydro,h1352,highDemLowHydro,stInflow,0.410800271
hydro,h1353,highDemLowHydro,stInflow,0.409754502
hydro,h1354,highDemLowHydro,stInflow,0.4082056
hydro,h1355,highDemLowHydro,stInflow,0.409701504
hydro,h1356,highDemLowHydro,stInflow,0.409169242
hydro,h1357,highDemLowHydro,stInflow,0.406976584
hydro,h1358,highDemLowHydro,stInflow,0.407388806
hydro,h1359,highDemLowHydro,stInflow,0.407388806
hydro,h1360,highDemLowHydro,stInflow,0.40824465
hydro,h1361,highDemLowHydro,stInflow,0.407956505
hydro,h1362,highDemLowHydro,stInflow,0.408072573
hydro,h1363,highDemLowHydro,stInflow,0.408418512
hydro,h1364,highDemLowHydro,stInflow,0.409499663
hydro,h1365,highDemLowHydro,stInflow,0.410336342
hydro,h1366,highDemLowHydro,stInflow,0.409693839
hydro,h1367,highDemLowHydro,stInflow,0.408539989
hydro,h1368,highDemLowHydro,stInflow,0.410035199
hydro,h1369,highDemLowHydro,stInflow,0.408423421
hydro,h1370,highDemLowHydro,stInflow,0.408245777
hydro,h1371,highDemLowHydro,stInflow,0.407657032
hydro,h1372,highDemLowHydro,stInflow,0.407657032
hydro,h1373,highDemLowHydro,stInflow,0.409889661
hydro,h1374,highDemLowHydro,stInflow,0.408551795
hydro,h1375,highDemLowHydro,stInflow,0.408985314
hydro,h1376,highDemLowHydro,stInflow,0.408631572
hydro,h1377,highDemLowHydro,stInflow,0.408507362
hydro,h1378,highDemLowHydro,stInflow,0.407926825
hydro,h1379,highDemLowHydro,stInflow,0.407082177
hydro,h1380,highDemLowHydro,stInflow,0.4064627
hydro,h1381,highDemLowHydro,stInflow,0.4064627
hydro,h1382,highDemLowHydro,stInflow,0.407406125
hydro,h1383,highDemLowHydro,stInflow,0.4064627
hydro,h1384,highDemLowHydro,stInflow,0.407006209
hydro,h1385,highDemLowHydro,stInflow,0.406328773
hydro,h1386,highDemLowHydro,stInflow,0.407318218
hydro,h1387,highDemLowHydro,stInflow,0.406553981
hydro,h1388,highDemLowHydro,stInflow,0.406873083
hydro,h1389,highDemLowHydro,stInflow,0.407966176
hydro,h1390,highDemLowHydro,stInflow,0.407185639
hydro,h1391,highDemLowHydro,stInflow,0.40614589
hydro,h1392,highDemLowHydro,stInflow,0.406594414
hydro,h1393,highDemLowHydro,stInflow,0.40621328
hydro,h1394,highDemLowHydro,stInflow,0.408503932
hydro,h1395,highDemLowHydro,stInflow,0.408718863
hydro,h1396,highDemLowHydro,stInflow,0.406941766
hydro,h1397,highDemLowHydro,stInflow,0.409615008
hydro,h1398,highDemLowHydro,stInflow,0.418015096
hydro,h1399,highDemLowHydro,stInflow,0.458057695
hydro,h1400,highDemLowHydro,stInflow,0.527525619
hydro,h1401,highDemLowHydro,stInflow,0.53500566
hydro,h1402,highDemLowHydro,stInflow,0.84083677
hydro,h1403,highDemLowHydro,stInflow,1.035025302
hydro,h1404,highDemLowHydro,stInflow,1.970113921
hydro,h1405,highDemLowHydro,stInflow,2.818700617
hydro,h1406,highDemLowHydro,stInflow,3.187396588
hydro,h1407,highDemLowHydro,stInflow,3.605354465
hydro,h1408,highDemLowHydro,stInflow,6.484718182
hydro,h1409,highDemLowHydro,stInflow,8.110985637
hydro,h1410,highDemLowHydro,stInflow,11.35700031
hydro,h1411,highDemLowHydro,stInflow,10.04640801
hydro,h1412,highDemLowHydro,stInflow,7.270064824
hydro,h1413,highDemLowHydro,stInflow,3.500011212
hydro,h1414,highDemLowHydro,stInflow,5.838341507
hydro,h1415,highDemLowHydro,stInflow,5.57791717
hydro,h1416,highDemLowHydro,stInflow,3.50578422
hydro,h1417,highDemLowHydro,stInflow,1.712592401
hydro,h1418,highDemLowHydro,stInflow,1.293956659
hydro,h1419,highDemLowHydro,stInflow,1.733158046
hydro,h1420,highDemLowHydro,stInflow,1.941225789
hydro,h1421,highDemLowHydro,stInflow,2.177922583
hydro,h1422,highDemLowHydro,stInflow,3.816883836
hydro,h1423,highDemLowHydro,stInflow,4.74595713
hydro,h1424,highDemLowHydro,stInflow,6.603276495
hydro,h1425,highDemLowHydro,stInflow,5.852770517
hydro,h1426,highDemLowHydro,stInflow,4.264401842
hydro,h1427,highDemLowHydro,stInflow,2.110454738
hydro,h1428,highDemLowHydro,stInflow,3.430669523
hydro,h1429,highDemLowHydro,stInflow,3.280316013
hydro,h1430,highDemLowHydro,stInflow,2.041588844
hydro,h1431,highDemLowHydro,stInflow,0.96983755
hydro,h1432,highDemLowHydro,stInflow,0.431488814
hydro,h1433,highDemLowHydro,stInflow,0.406305256
hydro,h1434,highDemLowHydro,stInflow,0.406316101
hydro,h1435,highDemLowHydro,stInflow,0.406111834
hydro,h1436,highDemLowHydro,stInflow,0.404596942
hydro,h1437,highDemLowHydro,stInflow,0.405766621
hydro,h1438,highDemLowHydro,stInflow,0.40399241
hydro,h1439,highDemLowHydro,stInflow,0.4050687
hydro,h1440,highDemLowHydro,stInflow,0.405088454
hydro,h1441,highDemLowHydro,stInflow,0.406542069
hydro,h1442,highDemLowHydro,stInflow,0.406272989
hydro,h1443,highDemLowHydro,stInflow,0.406792611
hydro,h1444,highDemLowHydro,stInflow,0.406950373
hydro,h1445,highDemLowHydro,stInflow,0.406418569
hydro,h1446,highDemLowHydro,stInflow,0.406807772
hydro,h1447,highDemLowHydro,stInflow,0.408065209
hydro,h1448,highDemLowHydro,stInflow,0.407699378
hydro,h1449,highDemLowHydro,stInflow,0.406394068
hydro,h1450,highDemLowHydro,stInflow,0.404979009
hydro,h1451,highDemLowHydro,stInflow,0.406210529
hydro,h1452,highDemLowHydro,stInflow,0.409470979
hydro,h1453,highDemLowHydro,stInflow,0.571795404
hydro,h1454,highDemLowHydro,stInflow,1.17953558
hydro,h1455,highDemLowHydro,stInflow,1.029351109
hydro,h1456,highDemLowHydro,stInflow,3.517523617
hydro,h1457,highDemLowHydro,stInflow,4.217866129
hydro,h1458,highDemLowHydro,stInflow,6.966137196
hydro,h1459,highDemLowHydro,stInflow,6.603605876
hydro,h1460,highDemLowHydro,stInflow,3.108158209
hydro,h1461,highDemLowHydro,stInflow,1.351615765
hydro,h1462,highDemLowHydro,stInflow,0.502753597
hydro,h1463,highDemLowHydro,stInflow,0.415053182
hydro,h1464,highDemLowHydro,stInflow,0.422394243
hydro,h1465,highDemLowHydro,stInflow,0.418045523
hydro,h1466,highDemLowHydro,stInflow,0.49706662
hydro,h1467,highDemLowHydro,stInflow,1.037862044
hydro,h1468,highDemLowHydro,stInflow,3.105499385
hydro,h1469,highDemLowHydro,stInflow,3.508011531
hydro,h1470,highDemLowHydro,stInflow,4.443461601
hydro,h1471,highDemLowHydro,stInflow,3.170107559
hydro,h1472,highDemLowHydro,stInflow,5.227014368
hydro,h1473,highDemLowHydro,stInflow,4.252263384
hydro,h1474,highDemLowHydro,stInflow,2.109417222
hydro,h1475,highDemLowHydro,stInflow,0.917986755
hydro,h1476,highDemLowHydro,stInflow,0.453047351
hydro,h1477,highDemLowHydro,stInflow,0.407156108
hydro,h1478,highDemLowHydro,stInflow,0.410289838
hydro,h1479,highDemLowHydro,stInflow,0.408581885
hydro,h1480,highDemLowHydro,stInflow,0.404974108
hydro,h1481,highDemLowHydro,stInflow,0.404445876
hydro,h1482,highDemLowHydro,stInflow,0.40460076
hydro,h1483,highDemLowHydro,stInflow,0.404786196
hydro,h1484,highDemLowHydro,stInflow,0.407873987
hydro,h1485,highDemLowHydro,stInflow,0.405953897
hydro,h1486,highDemLowHydro,stInflow,0.406733318
hydro,h1487,highDemLowHydro,stInflow,0.403945232
hydro,h1488,highDemLowHydro,stInflow,0.403745852
hydro,h1489,highDemLowHydro,stInflow,0.405829625
hydro,h1490,highDemLowHydro,stInflow,0.406462442
hydro,h1491,highDemLowHydro,stInflow,0.406592673
hydro,h1492,highDemLowHydro,stInflow,0.405600628
hydro,h1493,highDemLowHydro,stInflow,0.405132944
hydro,h1494,highDemLowHydro,stInflow,0.404343258
hydro,h1495,highDemLowHydro,stInflow,0.405462949
hydro,h1496,highDemLowHydro,stInflow,0.404925785
hydro,h1497,highDemLowHydro,stInflow,0.403322365
hydro,h1498,highDemLowHydro,stInflow,0.405817637
hydro,h1499,highDemLowHydro,stInflow,0.404386403
hydro,h1500,highDemLowHydro,stInflow,0.405367724
hydro,h1501,highDemLowHydro,stInflow,0.403811248
hydro,h1502,highDemLowHydro,stInflow,0.401705166
hydro,h1503,highDemLowHydro,stInflow,0.404092443
hydro,h1504,highDemLowHydro,stInflow,0.40192333
hydro,h1505,highDemLowHydro,stInflow,0.404277751
hydro,h1506,highDemLowHydro,stInflow,0.403894783
hydro,h1507,highDemLowHydro,stInflow,0.40362816
hydro,h1508,highDemLowHydro,stInflow,0.403609989
hydro,h1509,highDemLowHydro,stInflow,0.403577098
hydro,h1510,highDemLowHydro,stInflow,0.404316776
hydro,h1511,highDemLowHydro,stInflow,0.402443934
hydro,h1512,highDemLowHydro,stInflow,0.402739658
hydro,h1513,highDemLowHydro,stInflow,0.403456524
hydro,h1514,highDemLowHydro,stInflow,0.403902385
hydro,h1515,highDemLowHydro,stInflow,0.404149035
hydro,h1516,highDemLowHydro,stInflow,0.402388327
hydro,h1517,highDemLowHydro,stInflow,0.404040034
hydro,h1518,highDemLowHydro,stInflow,0.401666846
hydro,h1519,highDemLowHydro,stInflow,0.404467314
hydro,h1520,highDemLowHydro,stInflow,0.403564263
hydro,h1521,highDemLowHydro,stInflow,0.403580497
hydro,h1522,highDemLowHydro,stInflow,0.403381101
hydro,h1523,highDemLowHydro,stInflow,0.404315311
hydro,h1524,highDemLowHydro,stInflow,0.404043576
hydro,h1525,highDemLowHydro,stInflow,0.400945048
hydro,h1526,highDemLowHydro,stInflow,0.401147598
hydro,h1527,highDemLowHydro,stInflow,0.402665321
hydro,h1528,highDemLowHydro,stInflow,0.402821751
hydro,h1529,highDemLowHydro,stInflow,0.402636622
hydro,h1530,highDemLowHydro,stInflow,0.401059566
hydro,h1531,highDemLowHydro,stInflow,0.400557334
hydro,h1532,highDemLowHydro,stInflow,0.402324471
hydro,h1533,highDemLowHydro,stInflow,0.403167673
hydro,h1534,highDemLowHydro,stInflow,0.401758602
hydro,h1535,highDemLowHydro,stInflow,0.401491414
hydro,h1536,highDemLowHydro,stInflow,0.401818553
hydro,h1537,highDemLowHydro,stInflow,0.402698399
hydro,h1538,highDemLowHydro,stInflow,0.402213173
hydro,h1539,highDemLowHydro,stInflow,0.401531201
hydro,h1540,highDemLowHydro,stInflow,0.402305972
hydro,h1541,highDemLowHydro,stInflow,0.403364994
hydro,h1542,highDemLowHydro,stInflow,0.407846933
hydro,h1543,highDemLowHydro,stInflow,0.423932507
hydro,h1544,highDemLowHydro,stInflow,0.506756168
hydro,h1545,highDemLowHydro,stInflow,0.923476222
hydro,h1546,highDemLowHydro,stInflow,4.331113272
hydro,h1547,highDemLowHydro,stInflow,7.774823727
hydro,h1548,highDemLowHydro,stInflow,2.724078759
hydro,h1549,highDemLowHydro,stInflow,3.023001761
hydro,h1550,highDemLowHydro,stInflow,1.179802812
hydro,h1551,highDemLowHydro,stInflow,0.497568398
hydro,h1552,highDemLowHydro,stInflow,0.558826927
hydro,h1553,highDemLowHydro,stInflow,0.650736712
hydro,h1554,highDemLowHydro,stInflow,1.368334252
hydro,h1555,highDemLowHydro,stInflow,2.967928236
hydro,h1556,highDemLowHydro,stInflow,2.978940483
hydro,h1557,highDemLowHydro,stInflow,2.526567119
hydro,h1558,highDemLowHydro,stInflow,0.68885176
hydro,h1559,highDemLowHydro,stInflow,0.677058052
hydro,h1560,highDemLowHydro,stInflow,2.589799522
hydro,h1561,highDemLowHydro,stInflow,4.553875507
hydro,h1562,highDemLowHydro,stInflow,1.680529812
hydro,h1563,highDemLowHydro,stInflow,1.853475338
hydro,h1564,highDemLowHydro,stInflow,0.859417234
hydro,h1565,highDemLowHydro,stInflow,0.506420575
hydro,h1566,highDemLowHydro,stInflow,0.482941192
hydro,h1567,highDemLowHydro,stInflow,0.529365688
hydro,h1568,highDemLowHydro,stInflow,0.92567487
hydro,h1569,highDemLowHydro,stInflow,1.846804309
hydro,h1570,highDemLowHydro,stInflow,1.827910053
hydro,h1571,highDemLowHydro,stInflow,1.575076526
hydro,h1572,highDemLowHydro,stInflow,0.53514104
hydro,h1573,highDemLowHydro,stInflow,0.403499414
hydro,h1574,highDemLowHydro,stInflow,0.402657059
hydro,h1575,highDemLowHydro,stInflow,0.401176186
hydro,h1576,highDemLowHydro,stInflow,0.401670276
hydro,h1577,highDemLowHydro,stInflow,0.40638368
hydro,h1578,highDemLowHydro,stInflow,0.426585631
hydro,h1579,highDemLowHydro,stInflow,0.428736237
hydro,h1580,highDemLowHydro,stInflow,0.40431727
hydro,h1581,highDemLowHydro,stInflow,0.402455258
hydro,h1582,highDemLowHydro,stInflow,0.404646469
hydro,h1583,highDemLowHydro,stInflow,0.424012748
hydro,h1584,highDemLowHydro,stInflow,0.40605233
hydro,h1585,highDemLowHydro,stInflow,0.411851922
hydro,h1586,highDemLowHydro,stInflow,0.405152093
hydro,h1587,highDemLowHydro,stInflow,0.400717304
hydro,h1588,highDemLowHydro,stInflow,0.403542382
hydro,h1589,highDemLowHydro,stInflow,0.39976941
hydro,h1590,highDemLowHydro,stInflow,0.398499839
hydro,h1591,highDemLowHydro,stInflow,0.398595229
hydro,h1592,highDemLowHydro,stInflow,0.39839761
hydro,h1593,highDemLowHydro,stInflow,0.398825765
hydro,h1594,highDemLowHydro,stInflow,0.401334983
hydro,h1595,highDemLowHydro,stInflow,0.400786332
hydro,h1596,highDemLowHydro,stInflow,0.399524809
hydro,h1597,highDemLowHydro,stInflow,0.399252525
hydro,h1598,highDemLowHydro,stInflow,0.399287478
hydro,h1599,highDemLowHydro,stInflow,0.400331012
hydro,h1600,highDemLowHydro,stInflow,0.399322699
hydro,h1601,highDemLowHydro,stInflow,0.399446687
hydro,h1602,highDemLowHydro,stInflow,0.404883138
hydro,h1603,highDemLowHydro,stInflow,0.408169537
hydro,h1604,highDemLowHydro,stInflow,0.399206909
hydro,h1605,highDemLowHydro,stInflow,0.399903752
hydro,h1606,highDemLowHydro,stInflow,0.399946344
hydro,h1607,highDemLowHydro,stInflow,0.398671589
hydro,h1608,highDemLowHydro,stInflow,0.39986734
hydro,h1609,highDemLowHydro,stInflow,0.399248076
hydro,h1610,highDemLowHydro,stInflow,0.399649057
